segment_id,target_hour,count_two_wheeler,count_car,count_auto,count_light_commercial,count_heavy,count_other,count_total,severity_weighted_count,is_hotspot,sample_weight,lat_center,lon_center,lat_mean,lon_mean,lat_bin,lon_bin,police_station,junction_name,junction_bucket,road_class,road_width_m,event_count,map_matching_mode,representative_location,road_name,osm_highway,geometry_wkt,station_approval_rate,segment_severity_mean,segment_dominant_vehicle_footprint,dist_to_metro_m,dist_to_commercial_m,dist_to_bus_stop_m,dist_to_school_m,dist_to_hospital_m,dist_to_market_m,dist_to_restaurant_m,dist_to_worship_m,dist_to_office_m,poi_count_200m,poi_count_500m,poi_gravity_score,dist_to_legal_parking_m,legal_parking_capacity,overflow_risk_index,segment_total_events,segment_event_rate,segment_rank_pct,hour,day_of_week,month,day_of_year,is_weekend,is_peak,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,day_of_year_norm,is_weekday_peak,is_weekend_peak,hour_bucket,is_holiday,is_festival,is_first_week_of_month,is_month_end,is_school_dropoff,is_school_pickup,is_lunch_market,is_office_commute_am,is_office_commute_pm,is_shopping_evening,is_nightlife_peak,is_late_night_enforcement,segment_hour_mean,segment_dow_hour_mean,city_hour_mean,city_dow_hour_mean,road_vulnerability,lag_1h_total,lag_2h_total,lag_3h_total,lag_24h_total,lag_168h_total,lag_1h_two_wheeler,lag_1h_car,lag_1h_auto,lag_1h_light_commercial,lag_1h_heavy,lag_1h_other,rainfall_mm,is_raining,is_underpass_or_bridge,rain_shelter_bottleneck,distance_to_active_event_m,event_impact_score,active_event_count,nearest_active_event_venue,nearest_active_event_label,hawkes_decay_intensity,neighbor_spillover_score,station_enforcement_volume,station_event_rate
grid_12961_77586,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.961500000000001,77.5865,12.96124567638889,77.58648670972222,12961,77586,Halasuru Gate,BTP180 - Swagath Poornima Theatre,Named Junction,secondary,9.0,72,grid_fallback,"1st Cross Road, Vinoba Nagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",,,,1.0,0.5891666666666667,1.523611111111111,1287.4672231770685,44.57026020892871,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,198.56986763909342,32.19546574796935,9.42938140837838,71.0,0.022763706316126963,0.6526602176541717,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.13850593138826545,0.48477075985892915,0.0448993547974649,0.047224059923149125,1.2,5.5,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,3.335918628419484,1.0,0.0,0.0
grid_12964_77538,2023-11-10 02:00:00,1,3,0,0,0,0,4,0.0,0,0.0,12.964500000000001,77.5385,12.964906055709017,77.53876865956371,12964,77538,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",Named Junction,primary,12.0,777,grid_fallback,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",,,,1.0,0.45592020592020593,0.9325611325611327,607.1882012189106,373.72781438727895,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,696.4969388513493,8.0,97.45856103866998,766.0,0.24559153574863737,0.9782345828295043,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.7002244309073421,0.8618146841936518,0.0448993547974649,0.047224059923149125,1.5,13.0,2.0,0.0,4.7894736842105265,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,8.62065745860712,0.0,0.0,0.0
grid_12964_77577,2023-11-10 02:00:00,0,0,1,0,0,0,1,2.16,0,1.0,12.964500000000001,77.5775,12.964420617181123,77.57736812019392,12964,77577,City Market,BTP082 - KR Market Junction,Named Junction,primary,12.0,1357,grid_fallback,"Silver Jubilee Park Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",,,,1.0,0.775298452468681,1.0554900515843775,415.36596294611064,100.41913663393073,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,218.44724535765312,34.77434457309233,84.23208775487875,1164.0,0.3731965373517153,0.9903264812575574,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.3539596024366784,0.4309073420968259,0.0448993547974649,0.047224059923149125,1.5,2.0416666666666665,2.0,3.75,1.84,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,2.810830413146123,3.0882352941176467,0.0,0.0
grid_12964_77578,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.964500000000001,77.5785,12.964374306271935,77.57847005384295,12964,77578,City Market,BTP082 - KR Market Junction,Named Junction,primary,12.0,540,grid_fallback,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,,,1.0,0.980574074074074,1.2042592592592594,503.6799719324321,138.94737621697197,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,243.79377949026983,34.77434457309233,53.280037544717864,486.0,0.15581917281179866,0.9555622732769045,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.16928502725232444,0.0,0.0448993547974649,0.047224059923149125,1.5,1.588235294117647,1.2,1.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,1.6278988902742255,2.0416666666666665,0.0,0.0
grid_12964_77718,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.964500000000001,77.7185,12.964692424875624,77.71823425671641,12964,77718,HAL Old Airport,No Junction,No Junction,primary,12.0,402,grid_fallback,"ITPL Main Road, Brigade Tech Gardens, Brookefield, Bengaluru, Karnataka. Pin-560037 (India)",,,,1.0,0.4904477611940299,1.3323383084577114,1484.3308222013284,181.9647776864412,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,116.46826421665307,5.161731443779556,70.43935198682081,383.0,0.12279576787431869,0.9401451027811366,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0448993547974649,0.047224059923149125,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.0,0.0,0.0,0.0
grid_12965_77538,2023-11-10 02:00:00,0,1,0,0,0,0,1,0.0,0,0.0,12.9655,77.5385,12.965065752649087,77.53837110048681,12965,77538,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",Named Junction,primary,12.0,109,grid_fallback,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",,,,1.0,0.3155045871559633,1.0091743119266054,615.5122520793911,287.0209175552396,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,758.4689524652578,8.0,41.833753976025434,106.0,0.033985251683231806,0.7451632406287787,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.1462007053542802,0.05386341776210324,0.0448993547974649,0.047224059923149125,1.5,0.0,0.0,0.0,1.4615384615384615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.0,13.0,0.0,0.0
grid_12966_77547,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.9665,77.5475,12.966770184000001,77.547294284,12966,77547,Magadi Road,No Junction,No Junction,secondary,9.0,25,grid_fallback,"Balasubramanya Street, Telecom Layout, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",,,,1.0,0.3088,1.308,886.4193952974935,881.9415369980277,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,1322.6938378894758,232.2281104108032,3.285707719140263,20.0,0.006412311638345623,0.11970979443772672,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.023084321898044245,0.05386341776210324,0.0448993547974649,0.047224059923149125,1.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.0,0.0,0.0,0.0
grid_12966_77573,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.9665,77.5735,12.966411907065218,77.5738345673913,12966,77573,Chamarajpet,"BTP083 - AS Char Street, Mysore Road",Named Junction,primary,12.0,184,grid_fallback,"AS Char Main Road, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",,,,1.0,0.5173369565217392,1.4456521739130435,122.85070327226481,112.48603161329301,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,123.45947631885946,50.0211527403952,16.575172719959884,170.0,0.0545046489259378,0.8530834340991535,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.21545367104841293,0.10772683552420648,0.0448993547974649,0.047224059923149125,1.5,1.5,1.0,0.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,1.2776754307403926,2.0416666666666665,0.0,0.0
grid_12968_77577,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.9685,77.5775,12.968586454944589,77.57754671716417,12968,77577,City Market,BTP082 - KR Market Junction,Named Junction,primary,12.0,67,grid_fallback,"Old Tharagupete Cross Road, Suraj Junction, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",,,,1.0,0.3426865671641791,0.9701492537313431,365.4761508618605,69.90554728820547,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,330.0697989742458,125.12999092117202,5.403427239786773,40.0,0.012824623276691247,0.4537484885126965,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.007694773966014748,0.0,0.0448993547974649,0.047224059923149125,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.0,5.129901960784314,0.0,0.0
grid_12968_77588,2023-11-10 02:00:00,1,0,0,0,0,0,1,0.0,0,0.0,12.9685,77.5885,12.968090660526315,77.58865317526316,12968,77588,Cubbon Park,BTP076 - Hudson Circle,Named Junction,secondary,9.0,190,grid_fallback,"Kasturba Road, Hudson Circle, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,,,1.0,0.2987894736842105,0.9184210526315789,812.3411910235433,62.830122619677304,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,188.1277238268431,74.05195319540617,15.612809215424829,156.0,0.05001603077909587,0.8364570737605804,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.21545367104841293,0.5924975953831356,0.0448993547974649,0.047224059923149125,1.2,1.3333333333333333,1.0,0.0,3.111111111111111,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,1.1765869874549535,0.0,0.0,0.0
grid_12968_77749,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.9685,77.7495,12.968496470654662,77.74981450268966,12968,77749,Whitefield,No Junction,No Junction,primary,12.0,24,grid_fallback,"Whitefield Main Road, Vaswani Pinnacle, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,,,1.0,1.5287499999999998,1.4708333333333332,1917.7880578337654,122.9026287326257,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,46.84388366134796,18.179917582650166,3.380642005729473,16.0,0.005129849310676499,0.05380894800483676,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.007694773966014748,0.0,0.0448993547974649,0.047224059923149125,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.0,0.0,0.0,0.0
grid_12971_77647,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.9715,77.64750000000001,12.971248827873373,77.64728886638208,12971,77647,Jeevanbheemanagar,No Junction,No Junction,primary,12.0,96,grid_fallback,"Sir CV Raman Hospital Road, The Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",,,,1.0,1.7048958333333328,1.3687500000000001,1221.8116512041756,62.494667582129836,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,445.77236391938504,82.30323578114417,10.57941027582302,91.0,0.029176017954472586,0.7149334945586457,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.015389547932029495,0.0,0.0448993547974649,0.047224059923149125,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.0,0.0,0.0,0.0
grid_12972_77658,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.9725,77.6585,12.972087723710125,77.65805447181262,12972,77658,Jeevanbheemanagar,No Junction,No Junction,secondary,9.0,24,grid_fallback,"1st Cross Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",,,,1.0,0.68,1.425,2095.5370043707326,173.1032201805087,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,603.6852365839449,13.27583037919249,7.8014290805833,24.0,0.0076947739660147485,0.23186215235792018,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0448993547974649,0.047224059923149125,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,1.2130613194252668,0.0,0.0,0.0
grid_12973_77621,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.9735,77.6215,12.973189595454546,77.62164222954544,12973,77621,Halasur,No Junction,No Junction,secondary,9.0,44,grid_fallback,"Old Madras Road, Lido Mall, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",,,,1.0,0.5222727272727272,1.3068181818181819,489.17313538891773,15.239552126308855,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,51.01560113741637,10.001494728309261,8.20888651841326,44.0,0.014107085604360373,0.49455864570737607,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.023084321898044245,0.0,0.0448993547974649,0.047224059923149125,1.2,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,1.7101689832269604,0.0,0.0,0.0
grid_12974_77582,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.9745,77.5825,12.974509728000001,77.582184824,12974,77582,Halasuru Gate,BTP038 - Mysore Bank Junction,Named Junction,secondary,9.0,25,grid_fallback,"Palace Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",,,,1.0,1.3144,1.46,186.73223916608484,150.4238050056724,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,181.91847495726017,10.0,5.845552919780673,21.0,0.006732927220262905,0.14903264812575576,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0448993547974649,0.047224059923149125,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.0,3.1363636363636362,0.0,0.0
grid_12976_77548,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.9765,77.5485,12.976628182142857,77.5486921857143,12976,77548,Magadi Road,BTP069 - MC Circle,Named Junction,secondary,9.0,28,grid_fallback,"Pramukh Swami Maharaj Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,,,1.0,1.1632142857142858,1.6357142857142857,396.61499709874874,75.58844825235536,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,710.8473464553375,232.2281104108032,2.4551076596074695,25.0,0.008015389547932029,0.24848851269649336,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.007694773966014748,0.0,0.0448993547974649,0.047224059923149125,1.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.6065306597126334,0.0,0.0,0.0
grid_12976_77578,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.9765,77.5785,12.976500001431981,77.57843807708831,12976,77578,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,primary,12.0,1257,grid_fallback,"3rd Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",,,,1.0,0.8874383452665078,1.0753381066030232,616.8180991691662,34.07508918684132,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,119.01436843421939,8.0,95.37491727083666,1101.0,0.35299775569092656,0.9891172914147521,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.28470663674254565,0.10772683552420648,0.0448993547974649,0.047224059923149125,1.5,3.1363636363636362,2.272727272727273,0.0,3.0833333333333335,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,2.7383903444883555,0.0,0.0,0.0
grid_12980_77614,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.980500000000001,77.6145,12.980694191338582,77.61454845354329,12980,77614,Shivajinagar,No Junction,No Junction,secondary,9.0,127,grid_fallback,"Gangadhara Chetty Road, Neelkanta Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",,,,1.0,1.4918110236220476,1.4645669291338586,871.8587073081917,131.94477607858832,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,58.59855891130146,15.778767794293154,18.0894080881535,123.0,0.039435716575825584,0.7862756952841596,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.03077909586405899,0.0,0.0448993547974649,0.047224059923149125,1.2,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,1.2130613194252668,0.0,0.0,0.0
grid_12981_77598,2023-11-10 02:00:00,0,1,0,0,0,0,1,0.0,0,0.0,12.9815,77.5985,12.981229271269953,77.59850351519778,12981,77598,Shivajinagar,BTP042 - Minsk Square Junction (CTO),Named Junction,secondary,9.0,1441,grid_fallback,"Cunningham Road, Mantri Altiue Apartment, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,,,1.0,0.36111727966689794,0.8283136710617626,116.94534767433915,72.060354760332,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,166.5092952712559,30.0,85.90274822818652,1248.0,0.40012824623276694,0.9921402660217654,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.007694773966014748,0.05386341776210324,0.0448993547974649,0.047224059923149125,1.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.0,0.0,0.0,0.0
grid_12982_77599,2023-11-10 02:00:00,0,1,0,0,0,0,1,1.5,0,1.0,12.9825,77.5995,12.982082825531917,77.59929685106383,12982,77599,Shivajinagar,BTP042 - Minsk Square Junction (CTO),Named Junction,secondary,9.0,47,grid_fallback,"Infantry Road, Coffee Board Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,,,1.0,1.0836170212765954,1.1255319148936165,269.8069775530791,23.09811698867179,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,110.89309044874717,30.0,5.688705241505243,47.0,0.015068932350112215,0.5190447400241838,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.007694773966014748,0.05386341776210324,0.0448993547974649,0.047224059923149125,1.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.0,0.0,0.0,0.0
grid_12986_77519,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.9865,77.51950000000001,12.986866105737702,77.5191890032787,12986,77519,Kamakshipalya,No Junction,No Junction,secondary,9.0,122,grid_fallback,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",,,,1.0,0.8019672131147542,0.8204918032786886,2595.7121900701472,172.245400295177,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,487.9225298989359,275.57535668384054,7.791724953663348,121.0,0.03879448541199102,0.7835550181378477,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0448993547974649,0.047224059923149125,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.0,0.0,0.0,0.0
grid_12986_77574,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.9865,77.5745,12.98668610510949,77.5744694510949,12986,77574,Sheshadripuram,No Junction,No Junction,secondary,9.0,137,grid_fallback,"Padmabhushan Dr RK Srikantan Road, Risaldar Colony, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",,,,1.0,0.6206569343065693,1.4985401459854015,599.9694691231258,255.22905526460497,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,260.6688024944184,274.18617041573253,6.790172127126315,135.0,0.04328310355883296,0.8083434099153567,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.12311638345623596,0.2693170888105162,0.0448993547974649,0.047224059923149125,1.2,2.0,0.0,0.0,1.7777777777777777,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,1.2130613194252668,0.0,0.0,0.0
grid_12993_77663,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.993500000000001,77.6635,12.993741562903226,77.66348372096773,12993,77663,Banaswadi,No Junction,No Junction,primary,12.0,124,grid_fallback,"Kaggadaspura Main Road, Gopalan Grand Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",,,,1.0,0.5523387096774194,0.867741935483871,633.7135127353482,71.94761574617304,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,73.12061023938305,9.092654288341771,23.150666428615363,73.0,0.023404937479961526,0.6596130592503023,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0448993547974649,0.047224059923149125,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.0,0.0,0.0,0.0
grid_12995_77611,2023-11-10 02:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.9955,77.6115,12.995620661290323,77.61114109677419,12995,77611,Pulikeshinagar(F.Town),No Junction,No Junction,secondary,9.0,31,grid_fallback,"Saunders Road, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",,,,1.0,0.1432258064516129,1.2838709677419353,970.9671627712304,73.13390583500794,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,263.77225878029515,210.98293651764564,1.80476301722593,29.0,0.009297851875601153,0.32466747279322855,2,4,11,314,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,late_night,0,0,0,0,0,0,0,0,0,0,0,1,0.11542160949022122,0.0,0.0448993547974649,0.047224059923149125,1.2,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.0,0.0,0.0,0.0
