segment_id,target_hour,count_two_wheeler,count_car,count_auto,count_light_commercial,count_heavy,count_other,count_total,lat_center,lon_center,lat_mean,lon_mean,lat_bin,lon_bin,police_station,junction_name,junction_bucket,road_class,road_width_m,event_count,map_matching_mode,representative_location,segment_total_events,segment_event_rate,segment_rank_pct,hour,day_of_week,month,day_of_year,is_weekend,is_peak,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,days_since_start,segment_hour_mean,segment_dow_hour_mean,city_hour_mean,city_dow_hour_mean,lag_1h_total,lag_1h_two_wheeler,lag_1h_car,lag_1h_auto,lag_1h_light_commercial,lag_1h_heavy,lag_1h_other,lag_2h_total,lag_3h_total,lag_24h_total,lag_168h_total
grid_12976_77577,2023-11-11 05:00:00,12,0,0,0,0,0,12,12.9765,77.5775,12.976448084966698,77.57743475104662,12976,77577,Upparpet,BTP040 - Elite Junction,Named Junction,primary,12.0,2102,grid_fallback,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",1928.0,0.5865530879221175,0.9416666666666667,5,5,11,315,1,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2083333333333333,1.0076057195010648,1.8399756616975966,0.48798296318831763,0.5315485244904168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
grid_12976_77579,2023-11-11 05:00:00,1,0,0,0,0,0,1,12.9765,77.5795,12.976664412118128,77.57966047596742,12976,77579,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,primary,12.0,982,grid_fallback,"1st Main Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",895.0,0.27228475813811986,0.625,5,5,11,315,1,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2083333333333333,0.5841192576817766,0.9199878308487983,0.48798296318831763,0.5315485244904168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
grid_12977_77570,2023-11-11 05:00:00,0,0,1,0,0,0,1,12.977500000000001,77.5705,12.977316007980768,77.57074904298076,12977,77570,Chamarajpet,BTP048 - Shanthala Junction,Named Junction,secondary,9.0,1040,grid_fallback,"Rao Bahadur DGT Road, Majestic Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",1007.0,0.3063583815028902,0.6916666666666667,5,5,11,315,1,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2083333333333333,0.6717371463340431,0.10222087009431093,0.48798296318831763,0.5315485244904168,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12977_77575,2023-11-11 05:00:00,1,0,10,0,0,0,11,12.977500000000001,77.5755,12.977523511646778,77.57556156644391,12977,77575,Upparpet,BTP045 - Danvanthri Road Junction,Named Junction,secondary,9.0,2095,grid_fallback,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",1935.0,0.5886826893824155,0.95,5,5,11,315,1,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2083333333333333,0.700943109218132,1.7888652266504412,0.48798296318831763,0.5315485244904168,13.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
grid_12977_77576,2023-11-11 05:00:00,4,1,0,0,0,0,5,12.977500000000001,77.5765,12.97726188564443,77.57648316587496,12977,77576,Upparpet,BTP040 - Elite Junction,Named Junction,primary,12.0,2863,grid_fallback,"6th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2410.0,0.7331913599026468,0.9833333333333333,5,5,11,315,1,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2083333333333333,1.5698205050197747,1.5333130514146638,0.48798296318831763,0.5315485244904168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
grid_12977_77580,2023-11-11 05:00:00,2,1,1,0,0,0,4,12.977500000000001,77.5805,12.977423319444442,77.58030339570706,12977,77580,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,primary,12.0,792,grid_fallback,"1st Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",735.0,0.22360815333130515,0.525,5,5,11,315,1,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2083333333333333,0.5841192576817766,0.9710982658959538,0.48798296318831763,0.5315485244904168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12980_77607,2023-11-11 05:00:00,1,0,0,0,0,0,1,12.980500000000001,77.6075,12.980727823139654,77.60757070774719,12980,77607,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,secondary,9.0,981,grid_fallback,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",892.0,0.2713720717979921,0.6166666666666667,5,5,11,315,1,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2083333333333333,0.5111043504715546,0.4088834803772437,0.48798296318831763,0.5315485244904168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12981_77610,2023-11-11 05:00:00,0,2,1,0,0,0,3,12.9815,77.6105,12.981218603899947,77.61024061603013,12981,77610,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,secondary,9.0,3718,grid_fallback,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",3187.0,0.9695771219957408,0.9916666666666667,5,5,11,315,1,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2083333333333333,0.700943109218132,1.328871311226042,0.48798296318831763,0.5315485244904168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12998_77552,2023-11-11 05:00:00,3,0,0,0,0,0,3,12.9985,77.5525,12.99848886851852,77.55275879722221,12998,77552,Malleshwaram,BTP008 - Navarang Theatre,Named Junction,primary,12.0,540,grid_fallback,"80 Feet Ring Road, Navarang Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",439.0,0.1335564344386979,0.025,5,5,11,315,1,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2083333333333333,0.33586857316702157,0.20444174018862185,0.48798296318831763,0.5315485244904168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12930_77685,2023-11-11 06:00:00,0,3,0,0,0,0,3,12.9305,77.6855,12.930383986138,77.68544901451986,12930,77685,HAL Old Airport,No Junction,No Junction,primary,12.0,802,grid_fallback,"Outer Ring Road, Vajram Esteva, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",698.0,0.21235168846972924,0.5,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.5549132947976878,0.6133252205658656,0.45482202616367506,0.4719196836020688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12945_77571,2023-11-11 06:00:00,0,0,0,0,0,0,0,12.945500000000001,77.5715,12.945302491384641,77.57122392777583,12945,77571,Basavanagudi,BTP108 - Tagore Park Junction,Named Junction,secondary,9.0,511,grid_fallback,"Sri DV Gundappa Road, Gandhi Bazar Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",442.0,0.13446912077882567,0.03333333333333333,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.13142683297839974,0.0,0.45482202616367506,0.4719196836020688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12975_77577,2023-11-11 06:00:00,0,0,0,0,0,0,0,12.9755,77.5775,12.97584106449468,77.57734504148937,12975,77577,Upparpet,BTP040 - Elite Junction,Named Junction,primary,12.0,752,grid_fallback,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",689.0,0.20961362944934592,0.4791666666666667,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.49650136902951014,0.20444174018862185,0.45482202616367506,0.4719196836020688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12976_77576,2023-11-11 06:00:00,2,0,0,0,0,0,2,12.9765,77.5765,12.976408801158303,77.57650960694981,12976,77576,Upparpet,BTP040 - Elite Junction,Named Junction,primary,12.0,518,grid_fallback,"6th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",487.0,0.14815941588074233,0.14583333333333334,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.5184058411925768,0.10222087009431093,0.45482202616367506,0.4719196836020688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12976_77577,2023-11-11 06:00:00,3,0,0,0,0,0,3,12.9765,77.5775,12.976448084966698,77.57743475104662,12976,77577,Upparpet,BTP040 - Elite Junction,Named Junction,primary,12.0,2102,grid_fallback,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",1928.0,0.5865530879221175,0.9416666666666667,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.949193793732887,1.0733191359902647,0.45482202616367506,0.4719196836020688,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12976_77579,2023-11-11 06:00:00,3,1,0,1,0,0,5,12.9765,77.5795,12.976664412118128,77.57966047596742,12976,77579,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,primary,12.0,982,grid_fallback,"1st Main Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",895.0,0.27228475813811986,0.625,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.48919987830848793,0.7155460906601765,0.45482202616367506,0.4719196836020688,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12977_77570,2023-11-11 06:00:00,0,0,3,0,0,0,3,12.977500000000001,77.5705,12.977316007980768,77.57074904298076,12977,77570,Chamarajpet,BTP048 - Shanthala Junction,Named Junction,secondary,9.0,1040,grid_fallback,"Rao Bahadur DGT Road, Majestic Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",1007.0,0.3063583815028902,0.6916666666666667,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.4380894432613325,0.1533313051414664,0.45482202616367506,0.4719196836020688,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
grid_12977_77575,2023-11-11 06:00:00,0,0,2,0,0,0,2,12.977500000000001,77.5755,12.977523511646778,77.57556156644391,12977,77575,Upparpet,BTP045 - Danvanthri Road Junction,Named Junction,secondary,9.0,2095,grid_fallback,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",1935.0,0.5886826893824155,0.95,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.7082445999391542,1.3799817462731976,0.45482202616367506,0.4719196836020688,11.0,1.0,0.0,10.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0
grid_12977_77576,2023-11-11 06:00:00,8,0,0,0,0,0,8,12.977500000000001,77.5765,12.97726188564443,77.57648316587496,12977,77576,Upparpet,BTP040 - Elite Junction,Named Junction,primary,12.0,2863,grid_fallback,"6th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2410.0,0.7331913599026468,0.9833333333333333,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,1.854578643139641,2.9644052327350168,0.45482202616367506,0.4719196836020688,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12977_77580,2023-11-11 06:00:00,3,1,1,0,0,0,5,12.977500000000001,77.5805,12.977423319444442,77.58030339570706,12977,77580,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,primary,12.0,792,grid_fallback,"1st Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",735.0,0.22360815333130515,0.525,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.42348646181928806,0.7155460906601765,0.45482202616367506,0.4719196836020688,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12978_77579,2023-11-11 06:00:00,0,0,0,1,0,0,1,12.9785,77.5795,12.978594445000404,77.57947580022575,12978,77579,Upparpet,BTP058 - Subbanna Junction,Named Junction,primary,12.0,773,grid_fallback,"2nd Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",678.0,0.2062671128688774,0.45,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.2701551566778217,0.20444174018862185,0.45482202616367506,0.4719196836020688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12982_77610,2023-11-11 06:00:00,0,1,0,0,0,0,1,12.9825,77.6105,12.982500910048849,77.61060091507328,12982,77610,Shivajinagar,No Junction,No Junction,secondary,9.0,1433,grid_fallback,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",1201.0,0.365378764831153,0.775,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.051110435047155456,0.05111043504715546,0.45482202616367506,0.4719196836020688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12982_77612,2023-11-11 06:00:00,2,0,2,0,0,0,4,12.9825,77.6125,12.982425225838263,77.61242996804734,12982,77612,Shivajinagar,No Junction,No Junction,secondary,9.0,507,grid_fallback,"St John Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",334.0,0.10161241253422573,0.008333333333333333,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.12412534225737754,0.25555217523577733,0.45482202616367506,0.4719196836020688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12997_77548,2023-11-11 06:00:00,0,0,0,0,0,0,0,12.9975,77.5485,12.997490711985689,77.54845212844366,12997,77548,Vijayanagara,BTP027 - Modi Bridge Junction,Named Junction,primary,12.0,559,grid_fallback,"Padmabhushan Dr MC Modi Road, Phase 1, Manjunatha Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",515.0,0.1566778217219349,0.23333333333333334,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.40158198965622144,0.0,0.45482202616367506,0.4719196836020688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
grid_12998_77552,2023-11-11 06:00:00,1,0,0,0,0,0,1,12.9985,77.5525,12.99848886851852,77.55275879722221,12998,77552,Malleshwaram,BTP008 - Navarang Theatre,Named Junction,primary,12.0,540,grid_fallback,"80 Feet Ring Road, Navarang Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",439.0,0.1335564344386979,0.025,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.43078795254031027,0.7666565257073319,0.45482202616367506,0.4719196836020688,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12999_77549,2023-11-11 06:00:00,0,0,3,0,0,0,3,12.9995,77.5495,12.999517713780618,77.54959937177284,12999,77549,Rajajinagar,BTP027 - Modi Bridge Junction,Named Junction,primary,12.0,1593,grid_fallback,"10th Cross Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",1454.0,0.4423486461819288,0.85,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.6863401277760875,0.25555217523577733,0.45482202616367506,0.4719196836020688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
grid_12999_77571,2023-11-11 06:00:00,3,0,0,0,0,0,3,12.9995,77.5715,12.999516011253496,77.57135326079809,12999,77571,Malleshwaram,No Junction,No Junction,secondary,9.0,895,grid_fallback,"Sri Venkataranga Ayangar Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",781.0,0.23760267721326436,0.5666666666666667,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.13872832369942195,0.35777304533008825,0.45482202616367506,0.4719196836020688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
grid_13007_77571,2023-11-11 06:00:00,0,0,0,0,0,0,0,13.0075,77.5715,13.007509463549619,77.57115617624045,13007,77571,Malleshwaram,No Junction,No Junction,secondary,9.0,1048,grid_fallback,"Sri Venkataranga Ayangar Road, Ranganathapura, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",961.0,0.2923638576209309,0.675,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.7447520535442652,0.8688773958016429,0.45482202616367506,0.4719196836020688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
grid_13011_77551,2023-11-11 06:00:00,0,1,2,0,0,0,3,13.0115,77.5515,13.011603728,77.55158836628571,13011,77551,Malleshwaram,No Junction,No Junction,secondary,9.0,525,grid_fallback,"Da Ra Bendre Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",452.0,0.1375114085792516,0.058333333333333334,6,5,11,315,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.25,0.3796775174931548,0.20444174018862185,0.45482202616367506,0.4719196836020688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12932_77688,2023-11-11 07:00:00,0,0,0,0,0,0,0,12.932500000000001,77.6885,12.93262360429,77.68839981199115,12932,77688,HAL Old Airport,No Junction,No Junction,primary,12.0,590,grid_fallback,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",562.0,0.1709765743839367,0.3125,7,5,11,315,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2916666666666667,0.773958016428354,0.35777304533008825,0.4488591420748403,0.3875874657742623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12953_77543,2023-11-11 07:00:00,0,0,0,0,0,0,0,12.9535,77.5435,12.953829009704544,77.54347017498074,12953,77543,Byatarayanapura,"BTP095 - Satellite Bus Stand, Mysore Road",Named Junction,primary,12.0,526,grid_fallback,"Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",519.0,0.15789473684210525,0.25416666666666665,7,5,11,315,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2916666666666667,0.12412534225737754,0.10222087009431093,0.4488591420748403,0.3875874657742623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12964_77538,2023-11-11 07:00:00,3,1,0,0,0,0,4,12.964500000000001,77.5385,12.964903419755915,77.5387711938451,12964,77538,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",Named Junction,primary,12.0,1086,grid_fallback,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",1080.0,0.3285670824459994,0.7333333333333333,7,5,11,315,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2916666666666667,0.42348646181928806,0.5622147855187101,0.4488591420748403,0.3875874657742623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
grid_12968_77574,2023-11-11 07:00:00,0,1,2,0,0,0,3,12.9685,77.5745,12.968303499637024,77.57477979945553,12968,77574,Chamarajpet,"BTP083 - AS Char Street, Mysore Road",Named Junction,primary,12.0,551,grid_fallback,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",519.0,0.15789473684210525,0.25416666666666665,7,5,11,315,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2916666666666667,0.43078795254031027,0.8177669607544874,0.4488591420748403,0.3875874657742623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12972_77579,2023-11-11 07:00:00,3,0,0,0,0,0,3,12.9725,77.5795,12.972711473062017,77.57926101046512,12972,77579,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,secondary,9.0,516,grid_fallback,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",492.0,0.1496805597809553,0.16666666666666666,7,5,11,315,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2916666666666667,0.10952236081533312,0.25555217523577733,0.4488591420748403,0.3875874657742623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12973_77579,2023-11-11 07:00:00,6,1,1,0,0,0,8,12.9735,77.5795,12.973432205171504,77.57927805873351,12973,77579,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,secondary,9.0,1895,grid_fallback,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",1739.0,0.5290538484940676,0.9166666666666666,7,5,11,315,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2916666666666667,0.8104654700334651,1.5333130514146638,0.4488591420748403,0.3875874657742623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grid_12976_77579,2023-11-11 07:00:00,1,0,0,0,0,0,1,12.9765,77.5795,12.976664412118128,77.57966047596742,12976,77579,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,primary,12.0,982,grid_fallback,"1st Main Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",895.0,0.27228475813811986,0.625,7,5,11,315,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2916666666666667,0.5403103133556434,0.4088834803772437,0.4488591420748403,0.3875874657742623,5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
grid_12977_77570,2023-11-11 07:00:00,0,0,7,0,0,0,7,12.977500000000001,77.5705,12.977316007980768,77.57074904298076,12977,77570,Chamarajpet,BTP048 - Shanthala Junction,Named Junction,secondary,9.0,1040,grid_fallback,"Rao Bahadur DGT Road, Majestic Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",1007.0,0.3063583815028902,0.6916666666666667,7,5,11,315,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2916666666666667,1.1244295710374201,1.993306966839063,0.4488591420748403,0.3875874657742623,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
grid_12977_77575,2023-11-11 07:00:00,0,1,0,0,0,0,1,12.977500000000001,77.5755,12.977523511646778,77.57556156644391,12977,77575,Upparpet,BTP045 - Danvanthri Road Junction,Named Junction,secondary,9.0,2095,grid_fallback,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",1935.0,0.5886826893824155,0.95,7,5,11,315,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2916666666666667,0.5330088226346212,1.1244295710374201,0.4488591420748403,0.3875874657742623,2.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0
grid_12981_77608,2023-11-11 07:00:00,0,0,2,0,0,0,2,12.9815,77.6085,12.981533462632136,77.60846384994714,12981,77608,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,secondary,9.0,1892,grid_fallback,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",1724.0,0.5244904167934287,0.9083333333333333,7,5,11,315,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2916666666666667,1.372680255552175,1.1244295710374201,0.4488591420748403,0.3875874657742623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
grid_12981_77609,2023-11-11 07:00:00,0,0,1,0,0,0,1,12.9815,77.6095,12.981386799159482,77.60950303460304,12981,77609,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,secondary,9.0,1240,grid_fallback,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",1144.0,0.34803772436872527,0.75,7,5,11,315,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.2916666666666667,0.3650745360511104,0.664435655613021,0.4488591420748403,0.3875874657742623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
