segment_id,target_hour,count_two_wheeler,count_car,count_auto,count_light_commercial,count_heavy,count_other,count_total,lat_center,lon_center,lat_mean,lon_mean,lat_bin,lon_bin,police_station,junction_name,junction_bucket,road_class,road_width_m,event_count,map_matching_mode,representative_location,road_name,osm_highway,geometry_wkt,segment_total_events,segment_event_rate,segment_rank_pct,hour,day_of_week,month,day_of_year,is_weekend,is_peak,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,days_since_start,segment_hour_mean,segment_dow_hour_mean,city_hour_mean,city_dow_hour_mean,lag_1h_total,lag_1h_two_wheeler,lag_1h_car,lag_1h_auto,lag_1h_light_commercial,lag_1h_heavy,lag_1h_other,lag_2h_total,lag_3h_total,lag_24h_total,lag_168h_total,rainfall_mm,is_raining,is_underpass_or_bridge,rain_shelter_bottleneck,dist_to_legal_parking_m,legal_parking_capacity,overflow_risk_index,dist_to_metro_m,dist_to_commercial_m,distance_to_active_event_m,event_impact_score,active_event_count
osm_way_1183677810,2023-11-10 04:00:00,0,0,0,0,0,0,0,12.890989406911538,77.6380869164573,12.89092585238095,77.63840905714285,12890,77638,Hulimavu,No Junction,No Junction,residential,6.0,21,osm_overpass_nearest_road,"Hosur Road, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",,service,"LINESTRING (77.6386196 12.890923, 77.6384689 12.8908868, 77.6384266 12.8909035, 77.6383843 12.8909201, 77.6383496 12.8909279, 77.6375512 12.8911077)",19.0,0.006091696056428343,0.07401490947816826,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.0,0.0,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1219710436,2023-11-10 04:00:00,0,0,0,0,0,0,0,13.191327191005445,77.64640061065869,13.191412785074627,77.64639359552238,13190,77646,Chikkajala,No Junction,No Junction,secondary,9.0,469,osm_overpass_nearest_road,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",,tertiary,"LINESTRING (77.645998 13.1909207, 77.6460524 13.190986, 77.646062 13.1909975, 77.646333 13.1912668, 77.646814 13.1917233)",462.0,0.1481243988457839,0.9456869009584664,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.10772683552420646,0.0,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1219765436,2023-11-10 04:00:00,0,0,0,0,0,0,0,12.921754782398967,77.58256161071385,12.921796541463415,77.58107066585366,12921,77580,Jayanagara,"BTP190 - 36th Cross, 4th Main, Jayanagar",Named Junction,secondary,9.0,41,osm_overpass_nearest_road,"38th Cross Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",38th Cross Road,tertiary,"LINESTRING (77.5848267 12.9217159, 77.5842335 12.9217317, 77.583729 12.9217377, 77.5836679 12.9217397, 77.5818226 12.9217666, 77.5811952 12.9217722, 77.5807467 12.9217861, 77.5803965 12.9217802, 77.5802965 12.9217788)",41.0,0.013145238858608528,0.4818956336528222,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.06155819172811798,0.0,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1256756692,2023-11-10 04:00:00,0,0,0,0,0,0,0,12.975992021558024,77.57488699879666,12.97599231891892,77.57492165945945,12975,77574,Upparpet,BTP045 - Danvanthri Road Junction,Named Junction,residential,6.0,37,osm_overpass_nearest_road,"Major T Ramachandrappa Road, Elite Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",,service,"LINESTRING (77.5749444 12.9759955, 77.5749147 12.9759988, 77.5748299 12.9759817)",30.0,0.009618467457518435,0.32960596379126733,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.007694773966014748,0.0,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1278975050,2023-11-10 04:00:00,1,0,0,0,0,0,1,12.964638984106822,77.53959511971502,12.964807015938337,77.53907634540067,12965,77538,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",Named Junction,secondary,9.0,1741,osm_overpass_nearest_road,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",5th Main Road,secondary,"LINESTRING (77.538189 12.9650872, 77.5385739 12.9649567, 77.5391349 12.964763, 77.5395405 12.9646229, 77.540567 12.9643633, 77.5410181 12.9642473)",1726.0,0.5533824943892273,0.9925452609158679,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,1.0926579031740942,0.5924975953831356,0.07004657874538571,0.0724478718437646,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1316883098,2023-11-10 04:00:00,0,0,0,0,0,0,0,12.933804,77.6899179,12.933770012741805,77.68984754823263,12934,77690,HAL Old Airport,No Junction,No Junction,residential,6.0,24,osm_overpass_nearest_road,"Outer Ring Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",,service,"LINESTRING (77.6902583 12.934129, 77.6895775 12.933479)",24.0,0.0076947739660147485,0.20260915867944623,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.0,0.0,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1424919948,2023-11-10 04:00:00,0,0,0,0,0,0,0,12.968725878968268,77.7010986299744,12.968563854838711,77.70109306774195,12968,77701,HAL Old Airport,No Junction,No Junction,secondary,9.0,31,osm_overpass_nearest_road,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Service Road,tertiary,"LINESTRING (77.7014498 12.9681244, 77.7012816 12.9684264, 77.700892 12.9690679, 77.7008198 12.9691959, 77.7007407 12.9693234)",31.0,0.009939083039435716,0.34478168264110753,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.007694773966014748,0.0,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1444553076,2023-11-10 04:00:00,0,0,0,0,0,0,0,12.885884757744586,77.55630398237903,12.886639601322276,77.55774592804048,12885,77557,Thalagattapura,No Junction,No Junction,trunk,15.0,25,osm_overpass_nearest_road,"Konanakunte Main Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",Kanakapura Road,trunk,"LINESTRING (77.5634313 12.8895232, 77.5628677 12.8890179, 77.5621856 12.888409, 77.5621019 12.8883366, 77.5618053 12.8880863, 77.5616406 12.8879603, 77.5610894 12.8875655, 77.5605623 12.8871812, 77.5604095 12.887074, 77.5602633 12.886989, 77.560152 12.8869288, 77.5600008 12.8868668, 77.5597469 12.8867628, 77.5593934 12.8866489, 77.5590046 12.8865236, 77.5585467 12.8863889, 77.5583468 12.8863301, 77.5583092 12.8863179, 77.5577546 12.8861378, 77.5576738 12.8861122, 77.5574255 12.8860333, 77.556986 12.8858723, 77.5569722 12.8858673, 77.5568302 12.8858252, 77.5567302 12.8857956, 77.556698 12.8857861, 77.5562435 12.8856515, 77.5560195 12.8855802, 77.5556838 12.8854729, 77.5553869 12.8853781, 77.5550467 12.8852755, 77.5541766 12.8849913, 77.5538263 12.8848794, 77.5534769 12.8847769, 77.5529158 12.8846165, 77.5519319 12.884328, 77.5515971 12.8842148, 77.5510309 12.8840531, 77.5509983 12.8840438, 77.5508778 12.8840077, 77.5507736 12.8839769, 77.5500341 12.8837699, 77.5487601 12.8834486, 77.54863 12.8834158, 77.5486116 12.8834112, 77.5485817 12.8834025)",21.0,0.006732927220262905,0.1299254526091587,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.0,0.0,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1456871189,2023-11-10 04:00:00,0,0,0,0,0,0,0,12.995476453359158,77.66681456669865,12.995451891155941,77.6669528266994,12995,77666,Mahadevapura,No Junction,No Junction,residential,6.0,53,osm_overpass_nearest_road,"Old Madras Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",,service,"LINESTRING (77.6669233 12.9956488, 77.666943 12.9956003, 77.6669753 12.9955205, 77.6666308 12.9953878, 77.6665683 12.9953637)",46.0,0.014748316768194934,0.5284877529286475,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.08464251362616222,0.10772683552420648,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_148319058,2023-11-10 04:00:00,0,1,0,0,0,0,1,12.984268574717417,77.57843686371598,12.984169269230769,77.57848452307692,12984,77578,High ground,BTP054 - Shivananda Circle,Named Junction,secondary,9.0,26,osm_overpass_nearest_road,"Kumar Krupa Road, Padmashree RMP Aaradhya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,tertiary,"LINESTRING (77.5784439 12.9844674, 77.5784315 12.9841929, 77.5784385 12.9840698)",21.0,0.006732927220262905,0.1299254526091587,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.05386341776210323,0.05386341776210324,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_149418903,2023-11-10 04:00:00,0,0,0,0,0,0,0,13.012198253222282,77.55503024992743,13.012239151282051,77.55479797179488,13012,77554,Malleshwaram,No Junction,No Junction,residential,6.0,39,osm_overpass_nearest_road,"Brigade Gateway Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,service,"LINESTRING (77.5544918 13.0121988, 77.5545176 13.0121988, 77.5545596 13.0121987, 77.5546239 13.0121986, 77.5554251 13.0121979, 77.5555687 13.0121978)",37.0,0.011862776530939404,0.4323748668796592,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.0,0.0,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1496006077,2023-11-10 04:00:00,0,0,0,0,0,0,0,12.996109541050124,77.66925034268361,12.996488918293464,77.66927176840265,12996,77669,Mahadevapura,No Junction,No Junction,residential,6.0,82,osm_overpass_nearest_road,"MBT Road, Tin Factory Junction, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",,service,"LINESTRING (77.6692421 12.9967435, 77.66936 12.9964731, 77.6693623 12.9964141, 77.6693908 12.995691, 77.6690965 12.99568, 77.6690726 12.9962853, 77.6693623 12.9964141)",76.0,0.02436678422571337,0.6900958466453674,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.015389547932029495,0.05386341776210324,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_212987544,2023-11-10 04:00:00,0,1,0,0,0,0,1,12.942816032474461,77.57113588253293,12.94327613033036,77.57109276388077,12944,77571,Basavanagudi,BTP108 - Tagore Park Junction,Named Junction,secondary,9.0,1103,osm_overpass_nearest_road,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",D V Gundappa Road,tertiary,"LINESTRING (77.5712463 12.9406034, 77.5711944 12.9416437, 77.5711684 12.9421664, 77.5711451 12.9426328, 77.5710947 12.9436445, 77.5710934 12.9436713, 77.5710919 12.9437009, 77.5710282 12.944979, 77.5710274 12.9449938, 77.5709983 12.9450133)",884.0,0.28342417441487655,0.9840255591054313,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.3154857326066047,0.37704392433472267,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_23075565,2023-11-10 04:00:00,2,0,1,0,0,0,3,12.958991905049723,77.56731987171474,12.958084401666667,77.56736233333332,12958,77567,Chamarajpet,BTP214 - 5th Main Chamrajpet Junction,Named Junction,secondary,9.0,60,osm_overpass_nearest_road,"Bazar Street, Chamrajpet 5th Main Junction, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",3rd Cross Road,secondary,"LINESTRING (77.567261 12.9604619, 77.5672651 12.9603584, 77.567278 12.960023, 77.5672938 12.9596422, 77.5673109 12.9592169, 77.567328 12.9587922, 77.5673446 12.9583809, 77.5673607 12.9579787, 77.5673785 12.9575219)",59.0,0.01891631933311959,0.6088924387646433,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.04616864379608849,0.16159025328630972,0.07004657874538571,0.0724478718437646,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_23081608,2023-11-10 04:00:00,0,0,0,0,0,0,0,12.96347390208731,77.58035705867019,12.963368134964933,77.58063956929743,12963,77580,City Market,"BTP080 - NR Road, SP Road Junction",Named Junction,primary,12.0,496,osm_overpass_nearest_road,"Sri Narasimha Raj Wadiyar Road, Potters Colony, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",NR Road,primary,"LINESTRING (77.5818729 12.9633917, 77.5815849 12.9633828, 77.5811235 12.963414, 77.5807238 12.9634521, 77.579805 12.9635294, 77.57884 12.9635443)",365.0,0.11702468739980763,0.9350372736954207,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.05386341776210323,0.0,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_23118073,2023-11-10 04:00:00,1,1,2,0,0,0,4,12.95792561066534,77.56563184764642,12.957965752666164,77.56752197617637,12958,77569,Chamarajpet,BTP214 - 5th Main Chamrajpet Junction,Named Junction,secondary,9.0,99,osm_overpass_nearest_road,"4th Main Road, Chamrajpet 5th Main Junction, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",4th Main Road,tertiary,"LINESTRING (77.5720128 12.9581276, 77.5719387 12.9581252, 77.5707805 12.9580882, 77.5695628 12.9580466, 77.5685048 12.9580153, 77.5673607 12.9579787, 77.5659322 12.957933, 77.5645241 12.9578879, 77.5633399 12.95785, 77.5620972 12.9578102, 77.5608199 12.9577693, 77.5592502 12.9577595)",97.0,0.031099711445976275,0.7510649627263046,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.07694773966014748,0.21545367104841295,0.07004657874538571,0.0724478718437646,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_23133647,2023-11-10 04:00:00,0,1,0,0,0,0,1,12.945923080578662,77.57057073601689,12.945516770158854,77.57112192187518,12944,77571,Basavanagudi,BTP215 - Vanivillas Junction,Named Junction,secondary,9.0,398,osm_overpass_nearest_road,"Gandhi Bazar Road, Gandhi Bazar Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",Gandhi Bazaar Main Road,tertiary,"LINESTRING (77.5728846 12.9442268, 77.5723614 12.9446103, 77.5721408 12.9447721, 77.5713697 12.9453375, 77.5712773 12.9454046, 77.5707129 12.9458189, 77.5697927 12.9464935, 77.5686354 12.9473419, 77.5682569 12.9476194)",309.0,0.09907021481243988,0.9169329073482428,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.20006412311638344,0.05386341776210324,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_232973994,2023-11-10 04:00:00,0,0,0,0,0,0,0,12.937042974922027,77.69159703612107,12.936475106896555,77.69159995517242,12936,77691,HAL Old Airport,No Junction,No Junction,residential,6.0,29,osm_overpass_nearest_road,"Outer Ring Road, Hall Mark, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,service,"LINESTRING (77.6917709 12.9362728, 77.6917417 12.9363192, 77.6917219 12.9363464, 77.6916059 12.936346, 77.691252 12.9360298, 77.6912033 12.9361112, 77.6913496 12.9379533, 77.6919251 12.9379171, 77.6920589 12.9377336, 77.6920018 12.9366881, 77.6918847 12.9365553, 77.6918633 12.9364633, 77.6918605 12.9364271, 77.691847 12.9363406)",27.0,0.008656620711766592,0.2750266240681576,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.03077909586405899,0.05386341776210324,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_238030317,2023-11-10 04:00:00,0,0,0,0,0,0,0,13.026168392827946,77.58551915455666,13.026260215384614,77.58560211153846,13026,77585,R.T. Nagar,No Junction,No Junction,secondary,9.0,26,osm_overpass_nearest_road,"Bellary Road, CBI Quarters, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",,tertiary,"LINESTRING (77.5857579 13.0270031, 77.585423 13.0258423, 77.5854079 13.0257846, 77.5853327 13.0254969, 77.5853248 13.0254664, 77.5853166 13.025436, 77.5852887 13.0253314)",23.0,0.007374158384097467,0.17545260915867944,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.007694773966014748,0.0,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_26283729,2023-11-10 04:00:00,0,0,1,0,0,0,1,12.983213833187394,77.60338724069864,12.98392924632653,77.60355399204083,12983,77603,Shivajinagar,BTP211 - Central Street Junction,Named Junction,secondary,9.0,490,osm_overpass_nearest_road,"Central Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Street,tertiary,"LINESTRING (77.603396 12.9821676, 77.6034012 12.982258, 77.6033815 12.9824258, 77.6032847 12.9826128, 77.6031935 12.9828013, 77.6031793 12.9828984, 77.6033263 12.9833275, 77.6033633 12.9834355, 77.6035105 12.9838652, 77.6035241 12.9839048, 77.6035569 12.9839629, 77.603601 12.984062, 77.6037071 12.9841172, 77.603803 12.984121)",436.0,0.1397883937159346,0.9427582534611288,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.16928502725232444,0.2693170888105162,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_388813867,2023-11-10 04:00:00,5,0,1,0,0,0,6,12.99791772798557,77.5581033619991,12.99805650528169,77.55524196690142,12998,77553,Malleshwaram,BTP008 - Navarang Theatre,Named Junction,secondary,9.0,284,osm_overpass_nearest_road,"5th Cross Road, Navarang Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Mahakavi Kuvempu Road,secondary,"LINESTRING (77.5530595 12.9982855, 77.555419 12.9987306, 77.5558993 12.9987193, 77.5562914 12.9986851, 77.5563292 12.9986797, 77.5563585 12.9986755, 77.5574077 12.9984657, 77.5575974 12.9984139, 77.5577917 12.9983389, 77.5578931 12.9982982, 77.5580384 12.9982463, 77.5583147 12.9981509, 77.5586421 12.9980508, 77.5588528 12.9979724, 77.5597979 12.9976207, 77.5600801 12.9975157, 77.5601309 12.9974968, 77.5603885 12.9973705, 77.5605233 12.9973063, 77.5605662 12.9972859, 77.5606163 12.997262, 77.5608579 12.9971471, 77.5612838 12.9969444, 77.5614087 12.9968916, 77.5615357 12.9968379, 77.5616085 12.996811, 77.5618119 12.9967548, 77.5619595 12.9967308, 77.5622738 12.9966696, 77.5627284 12.9966319, 77.5630648 12.9966157)",235.0,0.07534466175056108,0.8884451544195953,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.06925296569413272,0.32318050657261943,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_400482304,2023-11-10 04:00:00,0,0,0,0,0,0,0,12.986413938738236,77.60466472562454,12.986188035955056,77.60485741460674,12985,77605,Shivajinagar,No Junction,No Junction,secondary,9.0,89,osm_overpass_nearest_road,"Broadway Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",Hazrat Kambal Posh Road,tertiary,"LINESTRING (77.6038986 12.9872726, 77.604128 12.9870219, 77.6043483 12.9867468, 77.6044204 12.986667, 77.6045491 12.9865374, 77.604989 12.9860587, 77.6053547 12.9856747, 77.6053517 12.9855324)",67.0,0.02148124398845784,0.6466986155484558,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.05386341776210323,0.0,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_414833798,2023-11-10 04:00:00,0,0,0,0,0,0,0,12.958335718622495,77.71565751022227,12.958358207142856,77.71563778447205,12959,77715,HAL Old Airport,No Junction,No Junction,primary,12.0,322,osm_overpass_nearest_road,"ITPL Main Road, Embassy Paragon, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",Kundalahalli Main Road,primary,"LINESTRING (77.7147898 12.9560296, 77.714835 12.956154, 77.7149092 12.9563472, 77.7154521 12.9577473, 77.7156571 12.9582846, 77.7157208 12.9584478, 77.7157939 12.9586352, 77.7158296 12.9587278, 77.7161039 12.9595158, 77.7161656 12.9597082, 77.7162596 12.9600131, 77.7163283 12.9602293, 77.716377 12.960402, 77.7164494 12.9606677)",274.0,0.08784866944533504,0.9068157614483493,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.04616864379608849,0.10772683552420648,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_426988255,2023-11-10 04:00:00,0,0,0,0,1,0,1,12.956802162786309,77.7023674009166,12.956790632657848,77.70223156982824,12956,77703,HAL Old Airport,No Junction,No Junction,primary,12.0,65,osm_overpass_nearest_road,"HAL Airport Road, MS Reddy Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Varthur Road,primary,"LINESTRING (77.7032755 12.9567358, 77.7025291 12.9567864, 77.7022355 12.9568119, 77.7019945 12.9568302, 77.7018608 12.9568418, 77.7017176 12.9568547, 77.7014596 12.9568724)",61.0,0.01955755049695415,0.6174121405750799,4,4,11,314,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.16666666666666666,0.08464251362616222,0.21545367104841295,0.07004657874538571,0.0724478718437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
