segment_id,target_hour,count_two_wheeler,count_car,count_auto,count_light_commercial,count_heavy,count_other,count_total,severity_weighted_count,is_hotspot,sample_weight,lat_center,lon_center,lat_mean,lon_mean,lat_bin,lon_bin,police_station,junction_name,junction_bucket,road_class,road_width_m,event_count,map_matching_mode,representative_location,road_name,osm_highway,geometry_wkt,station_approval_rate,segment_severity_mean,segment_dominant_vehicle_footprint,is_bulk_artifact_segment,dist_to_metro_m,dist_to_commercial_m,dist_to_bus_stop_m,dist_to_school_m,dist_to_hospital_m,dist_to_market_m,dist_to_restaurant_m,dist_to_worship_m,dist_to_office_m,dist_to_mall_m,dist_to_airport_m,dist_to_railway_station_m,dist_to_hotel_m,dist_to_nightlife_m,dist_to_park_m,dist_to_stadium_m,dist_to_university_m,poi_count_200m,poi_count_500m,poi_gravity_score,dist_to_legal_parking_m,legal_parking_capacity,overflow_risk_index,segment_total_events,segment_event_rate,segment_rank_pct,model_segment_id,hour,day_of_week,month,day_of_year,is_weekend,is_peak,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,day_of_year_norm,is_weekday_peak,is_weekend_peak,hour_bucket,is_holiday,is_festival,is_first_week_of_month,is_month_end,is_school_dropoff,is_school_pickup,is_lunch_market,is_office_commute_am,is_office_commute_pm,is_shopping_evening,is_nightlife_peak,segment_hour_mean,segment_dow_hour_mean,city_hour_mean,city_dow_hour_mean,road_vulnerability,lag_1h_total,lag_2h_total,lag_3h_total,lag_24h_total,lag_168h_total,lag_1h_two_wheeler,lag_1h_car,lag_1h_auto,lag_1h_light_commercial,lag_1h_heavy,lag_1h_other,rainfall_mm,is_raining,is_underpass_or_bridge,rain_shelter_bottleneck,distance_to_active_event_m,event_impact_score,active_event_count,nearest_active_event_venue,nearest_active_event_label,hawkes_decay_intensity,neighbor_spillover_score,station_enforcement_volume,station_event_rate
osm_way_1351611846,2023-11-10 09:00:00,0,0,1,0,0,0,1,0.6,0,0.5,12.999546800000001,77.57134845,12.999637124200916,77.5713433456621,12999,77571,Malleshwaram,No Junction,No Junction,primary,12.0,219,osm_overpass_nearest_road,"Sri Venkataranga Ayangar Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",Sampige Road,primary,"LINESTRING (77.5713547 12.9992759, 77.5713422 12.9998177)",1.0,1.0911415525114156,1.3027397260273976,0,945.9832672259146,104.63979248469023,31.30319101410444,189.01588521284143,147.7963574536003,403.77908231182806,52.5009510392962,109.50888055997481,215.8563934325239,236.7497831060967,9132.411551110617,862.8987121676955,647.1933477212608,601.417516598017,119.1707471530207,811.1695175486109,299.2850996382976,0.0,0.0,0.0,110.1596676068709,17.867202368773953,32.66894180992038,184.0,0.058993267072779736,0.8793002915451895,osm_way_1351611846,9,4,11,314,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,morning_rush,0,0,0,0,1,0,0,1,0,0,0,0.2693170888105162,0.2693170888105162,0.07567124921758973,0.06969637816365279,1.5,1.368421052631579,1.3,2.0,1.2962962962962963,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,1.7544929176370225,2.5,0.0,0.0
osm_way_138878357,2023-11-10 09:00:00,2,0,0,0,0,0,2,1.28,0,1.5,12.97485026392143,77.56003387646763,12.97571182121212,77.56003992727273,12975,77560,Magadi Road,BTP074 - Leprosy Hospital Junction,Named Junction,residential,6.0,66,osm_overpass_nearest_road,"G Narayana Kumar Road, Annapurneshwari Industrial Area, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",,residential,"LINESTRING (77.5599999 12.9739704, 77.5600246 12.9747533, 77.5600778 12.9757297)",1.0,0.7340303030303029,0.9530303030303029,0,515.5247233112498,666.2508674521603,97.49142898655194,233.11439397975903,210.1454885457698,1897.6905485310454,69.0947535942938,412.62498019358884,661.5096204901076,895.4421944031982,12116.926187883306,1097.6370316207665,638.0801147528381,776.2050044013814,311.5718526964432,3455.8577574904516,335.38359576829447,0.0,0.0,0.0,378.7251087565546,8.0,22.62930352161322,45.0,0.014427701186277652,0.5349854227405247,osm_way_138878357,9,4,11,314,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,morning_rush,0,0,0,0,1,0,0,1,0,0,0,0.03077909586405899,0.10772683552420648,0.07567124921758973,0.06969637816365279,1.2000000000000002,6.0,1.3333333333333333,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,4.1296898798377235,0.0,0.0,0.0
osm_way_142664922,2023-11-10 09:00:00,0,2,0,0,0,0,2,3.0,1,2.0,12.980496874585638,77.60756380222188,12.98032797284153,77.60744239939892,12981,77607,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,secondary,9.0,1830,osm_overpass_nearest_road,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Main Guard Cross Road,tertiary,"LINESTRING (77.6070952 12.9792685, 77.6071409 12.9793888, 77.6073836 12.9800269, 77.6074706 12.9802558, 77.6076935 12.9808418, 77.6079559 12.9815211, 77.6079642 12.9815406, 77.6080461 12.9817196)",1.0,0.8983387978142079,1.0018579234972678,0,556.5816859424809,32.848302035065934,244.04514770729813,180.78276753922503,186.900992531828,366.1704399231246,136.2941093653407,278.2375769684166,236.48649392312774,103.78153546709888,7436.940446695904,1791.4944537555784,110.21089726316258,597.3838491250311,530.1258596052737,891.9055066051179,702.4167807569881,0.0,0.0,0.0,108.43010110566631,8.0,99.27414760826181,1507.0,0.48316768194934273,0.9950437317784256,osm_way_142664922,9,4,11,314,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,morning_rush,0,0,0,0,1,0,0,1,0,0,0,1.431227957678743,1.9390830394357166,0.07567124921758973,0.06969637816365279,1.2,6.083333333333333,5.5,4.478260869565218,3.9574468085106385,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,6.712300171373986,5.75,0.0,0.0
osm_way_149418897,2023-11-10 09:00:00,0,0,1,0,0,0,1,1.2,0,1.0,13.010605932937187,77.55467891143944,13.011085913530327,77.55461312021774,13011,77554,Malleshwaram,No Junction,No Junction,residential,6.0,643,osm_overpass_nearest_road,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,service,"LINESTRING (77.5544985 13.0116833, 77.5545215 13.0116554, 77.55453 13.0116441, 77.5545595 13.0116049, 77.5545809 13.0114899, 77.5545881 13.0110408, 77.5545934 13.0104682, 77.5545974 13.0100358, 77.5545972 13.0100176, 77.5546025 13.0100001, 77.5546128 13.0099849, 77.5546313 13.009971, 77.5546536 13.0099646, 77.5551459 13.0099685, 77.5551701 13.0099789, 77.5551919 13.0099936, 77.5552109 13.0100126, 77.5552257 13.0100348)",1.0,0.8144634525660965,1.1250388802488338,0,454.43540377425205,146.594675491493,281.4856848072461,371.0110493186618,208.2953882155728,774.384102728987,42.650721231299784,98.54035756855444,78.50811556147079,70.92021116764111,8788.648107870595,1459.7877220503726,225.65261135393908,134.11250622705836,137.96518321161167,2230.2873072227744,169.02907932016876,0.0,0.0,0.0,232.10516499610802,11.847078361104899,81.93643009906508,458.0,0.14684193651811478,0.9600583090379009,osm_way_149418897,9,4,11,314,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,morning_rush,0,0,0,0,1,0,0,1,0,0,0,0.76178262263546,0.10772683552420648,0.07567124921758973,0.06969637816365279,1.2000000000000002,2.0,1.0,3.2857142857142856,2.8285714285714287,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,2.3140827153701213,2.5,0.0,0.0
osm_way_23076921,2023-11-10 09:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.96430843408465,77.5840257022157,12.964305729077118,77.58399334816687,12963,77584,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",Named Junction,secondary,9.0,791,osm_overpass_nearest_road,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Pehalwan Krishnappa Road,secondary,"LINESTRING (77.583987 12.963857, 77.5839952 12.9639528, 77.5840601 12.9647112, 77.5840668 12.9647596)",1.0,0.6506194690265488,0.8877370417193426,0,1067.1781104911995,105.05055320799731,52.28044687246036,239.22862503216402,54.44385481944692,636.9898609664513,260.04546670530846,132.8131644485466,165.07079229338802,1567.428413671346,9371.32526002193,2195.820066098105,617.7661464691878,447.4220007534336,142.92360280867047,932.2182199479712,277.7036720470569,0.0,0.0,0.0,144.1264490207526,8.0,89.50156420067947,593.0,0.19012504007694775,0.9731778425655977,osm_way_23076921,9,4,11,314,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,morning_rush,0,0,0,0,1,0,0,1,0,0,0,0.5771080474511061,0.48477075985892915,0.07567124921758973,0.06969637816365279,1.2,3.0,3.1176470588235294,3.5833333333333335,3.5714285714285716,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,3.7660599774395647,5.266666666666667,0.0,0.0
osm_way_23081595,2023-11-10 09:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.962995384273018,77.58138722833924,12.963268513333334,77.58122945333331,12963,77579,City Market,BTP082 - KR Market Junction,Named Junction,residential,6.0,30,osm_overpass_nearest_road,"Osman Khan Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Usman Khan Road,residential,"LINESTRING (77.5779073 12.9634997, 77.5780103 12.9634478, 77.5782502 12.9632715, 77.5785132 12.9631903, 77.5787001 12.9630823, 77.57976 12.9629887, 77.5811035 12.9628687, 77.5819381 12.9628033, 77.5823645 12.9627937, 77.5824316 12.9628045, 77.582465 12.9628099, 77.5828986 12.96288, 77.5834269 12.9629655, 77.5836113 12.9629952, 77.5839993 12.9630581, 77.5843058 12.9631035, 77.5847114 12.9631636, 77.5847342 12.9631696, 77.5848252 12.9631633, 77.5848743 12.9631433, 77.5849423 12.9631156)",1.0,0.8119333333333334,1.2733333333333332,0,767.2151777980208,319.0775755651755,292.69104311219184,187.59930128049425,260.0606609212561,368.87713444227427,471.0858547868821,144.28913322740158,285.9070258199348,1690.0788074639174,9634.276665501395,2114.5592578332603,817.4877512090096,685.9916744675195,133.8920149682487,1252.2968752623615,487.2651590741237,0.0,0.0,0.0,384.17728633588985,35.550639138619196,5.414347000868869,28.0,0.008977236293683874,0.3271137026239067,osm_way_23081595,9,4,11,314,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,morning_rush,0,0,0,0,1,0,0,1,0,0,0,0.015389547932029495,0.0,0.07567124921758973,0.06969637816365279,1.2000000000000002,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,1.275921140157923,7.266666666666667,0.0,0.0
osm_way_23515292,2023-11-10 09:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.9649994816517,77.58078095823058,12.964846001265823,77.58190304018987,12964,77582,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",Named Junction,residential,6.0,316,osm_overpass_nearest_road,"SP Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",SP Road,residential,"LINESTRING (77.5840668 12.9647596, 77.5837518 12.9647255, 77.5835646 12.9647222, 77.5834394 12.9647185, 77.5831927 12.9647052, 77.5829023 12.9647016, 77.5827336 12.9647024, 77.5823333 12.9646933, 77.5818693 12.9647132, 77.5815779 12.9647332, 77.5813921 12.9647639, 77.5811735 12.9648001, 77.5807952 12.9648399, 77.5805042 12.9648607, 77.5804244 12.96487, 77.5801928 12.9649069, 77.5799292 12.9649516, 77.5799033 12.9649602, 77.5796875 12.9650317, 77.5794464 12.9651123, 77.579399 12.9651282, 77.5792533 12.9651788, 77.5792337 12.9651886, 77.5790669 12.965272, 77.5789263 12.9653209, 77.5787988 12.9653652, 77.5787771 12.9653714, 77.5784599 12.9654626, 77.5780812 12.9656848, 77.5777969 12.9658168, 77.5776159 12.9658707)",1.0,0.8218987341772152,1.0186708860759492,0,707.6285091260296,273.91678559410894,235.4662260969068,381.3013791481023,267.2060875463981,302.90146917389967,247.90483256173115,265.7162257254527,104.2060378268766,1459.0098286841837,9731.127057907439,1900.1156477908826,586.1780613265764,556.7634226133127,127.1106514487284,1215.1084386807192,546.179213167761,0.0,0.0,0.0,386.20428017286173,8.0,71.0280889159774,278.0,0.08913113177300416,0.927405247813411,osm_way_23515292,9,4,11,314,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,morning_rush,0,0,0,0,1,0,0,1,0,0,0,0.2539275408784867,0.5386341776210324,0.07567124921758973,0.06969637816365279,1.2000000000000002,2.6,4.181818181818182,4.142857142857143,2.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,4.039781028818477,5.666666666666667,0.0,0.0
osm_way_23515540,2023-11-10 09:00:00,1,1,0,1,0,0,3,4.92,1,6.0,12.976942609972452,77.57782639526344,12.976969873537604,77.57745345710308,12976,77577,Upparpet,BTP040 - Elite Junction,Named Junction,secondary,9.0,1795,osm_overpass_nearest_road,"Y Ramachandra Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",2nd Cross Road,tertiary,"LINESTRING (77.5756976 12.9770902, 77.5757886 12.9770972, 77.5760581 12.977088, 77.5765082 12.9770641, 77.577324 12.9769955, 77.5776336 12.9769647, 77.5779741 12.9769322, 77.5782155 12.9769092, 77.5786807 12.9768683, 77.5792617 12.9768129, 77.5794481 12.9767977, 77.5797583 12.9767729, 77.5799536 12.9767572)",1.0,0.9487582172701949,1.2126462395543176,0,554.5361655530529,54.65456394015724,416.75454254538136,814.8324000579274,413.546729504065,210.2334526574521,31.727920957678666,217.4853126694918,215.87059329191933,181.03704237873262,10327.959496072139,907.6239066856667,87.24518314776202,77.42407720403803,161.8705337363977,1713.6397521580714,478.25674111091007,0.0,0.0,0.0,62.70987552049262,8.0,98.85334613793407,1489.0,0.47739660147483165,0.9935860058309038,osm_way_23515540,9,4,11,314,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,morning_rush,0,0,0,0,1,0,0,1,0,0,0,1.5928182109650528,1.2388586085283746,0.07567124921758973,0.06969637816365279,1.2,2.784313725490196,2.911764705882353,2.697674418604651,3.234375,3.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,3.361882538642816,15.0,0.0,0.0
osm_way_237062906,2023-11-10 09:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.930029869298926,77.685180103286,12.930046690570636,77.68514867526387,12930,77685,HAL Old Airport,No Junction,No Junction,secondary,9.0,115,osm_overpass_nearest_road,"Outer Ring Road, Saffron Square, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",,tertiary,"LINESTRING (77.6851444 12.9301286, 77.6851586 12.9300896, 77.6852157 12.9299311)",1.0,1.563304347826087,1.306086956521739,0,6182.817348450452,51.06691072560883,274.3333470101502,762.870078101662,242.7683010716446,1291.0919318429153,29.43225156630287,200.00252082386976,45.737060606407375,1144.929521624395,2931.5368842931593,3364.071434710708,35.81521215650215,32.469334584638176,473.8450557952349,6935.544180556724,901.0679697068241,0.0,0.0,0.0,130.70626922745754,181.15869506703373,6.520433803202974,102.0,0.03270278935556268,0.7892128279883381,osm_way_237062906,9,4,11,314,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,morning_rush,0,0,0,0,1,0,0,1,0,0,0,0.04616864379608849,0.32318050657261943,0.07567124921758973,0.06969637816365279,1.2,9.2,7.5,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,8.339177878142046,1.2,0.0,0.0
osm_way_244653990,2023-11-10 09:00:00,0,0,0,0,0,0,0,0.0,0,0.3,13.008033992927464,77.5773033317295,13.007072017241379,77.57863866896554,13007,77578,Sadashivanagar,No Junction,No Junction,secondary,9.0,29,osm_overpass_nearest_road,"3rd Main Road, Bashyam Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",Jeevaraj Alva Road,tertiary,"LINESTRING (77.5788862 13.0066769, 77.578817 13.0067947, 77.5787643 13.0069135, 77.5786914 13.0070444, 77.578622 13.0071288, 77.5785657 13.0071809, 77.5783129 13.0074107, 77.5775774 13.0078524, 77.5766695 13.0083876, 77.5763983 13.0086185, 77.5760771 13.008892, 77.5760403 13.0089234, 77.575949 13.0090354, 77.5758738 13.009139, 77.5758576 13.0091674, 77.5757759 13.0093169, 77.5757211 13.0094062)",1.0,0.7568275862068966,1.2137931034482756,1,1991.8831874277162,149.65373491341086,303.8212366484502,160.2951607115244,227.21600880388783,545.5378707673839,74.524996341524,123.4131217801095,337.06411374323386,932.5792598914692,8044.567233350253,1710.0285014515086,359.3915975376869,314.8079327388604,61.70888328548093,354.47571668881574,333.1421358208194,0.0,0.0,0.0,215.75920393210606,25.78324244830387,4.9862855358136615,18.0,0.005771080474511061,0.07521865889212828,osm_way_244653990,9,4,11,314,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,morning_rush,0,0,0,0,1,0,0,1,0,0,0,0.05386341776210323,0.37704392433472267,0.07567124921758973,0.06969637816365279,1.2,0.0,0.0,1.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.22313016014842982,0.0,0.0,0.0
osm_way_26139254,2023-11-10 09:00:00,2,0,1,0,0,0,3,2.8,1,3.0,12.976750147842468,77.57646299116512,12.976805552664926,77.57643532441297,12977,77576,Upparpet,BTP040 - Elite Junction,Named Junction,residential,6.0,2683,osm_overpass_nearest_road,"6th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",,residential,"LINESTRING (77.5764555 12.9780131, 77.5764653 12.9778849, 77.5764745 12.9775456, 77.576502 12.9771196, 77.5765082 12.9770641, 77.5765114 12.9770102, 77.5765397 12.9762162, 77.5764481 12.9759669, 77.5761926 12.9755992, 77.576166 12.9755676)",1.0,0.6849742825195677,0.8630637346254193,0,406.15350800863376,56.33143296566094,268.57364504490613,685.6022781769753,305.79549650671294,218.32629511582863,35.411608807566665,71.27758310690149,270.5998141261213,76.4046553119248,10464.71973050627,765.7204802972436,20.91085000459661,85.12868328956553,265.289233048206,1831.0333428682347,428.2655835752392,0.0,0.0,0.0,104.528343761832,8.0,99.92346524202661,2144.0,0.6873998076306509,0.9988338192419826,osm_way_26139254,9,4,11,314,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,morning_rush,0,0,0,0,1,0,0,1,0,0,0,3.2471946136582237,3.770439243347227,0.07567124921758973,0.06969637816365279,1.2000000000000002,3.0,4.275862068965517,5.9743589743589745,10.292682926829269,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,4.725653402328029,14.784313725490197,0.0,0.0
osm_way_28120293,2023-11-10 09:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.908694552212772,77.60311395126486,12.90850699387755,77.60068950102041,12908,77600,Mico Layout,BTP130 - GD Mara Junction,Named Junction,residential,6.0,196,osm_overpass_nearest_road,"1st Cross Road, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",1st Cross Road,residential,"LINESTRING (77.6003508 12.9084874, 77.6006706 12.9085104, 77.6016088 12.9085781, 77.6017176 12.9085859, 77.601755 12.9085886, 77.6020485 12.9086097, 77.6023365 12.9086305, 77.6025507 12.9086286, 77.6027485 12.9086414, 77.6033619 12.9086653, 77.6035871 12.9086816, 77.6037078 12.9086904, 77.6037357 12.9086939, 77.6037853 12.9086963, 77.6040681 12.9087099, 77.6043226 12.9087623, 77.6044864 12.9087921, 77.6046694 12.9089081, 77.6051889 12.9089262, 77.6054771 12.9089318, 77.6055277 12.9089328, 77.6058553 12.9088841)",1.0,0.5844897959183674,0.8841836734693879,0,952.9920030039538,235.8475772769848,67.51451019699194,58.97063498491271,179.4129933954818,1544.2318809554959,225.1429992421646,327.48447238483953,327.58737662127135,239.3131161787675,8611.000541719677,8510.077760312415,167.44581584496055,250.08607349293828,327.5812833915263,1610.0986999014538,1144.3547320551688,0.0,0.0,0.0,480.94888092860134,117.78615350222381,19.881574619035124,128.0,0.04103879448541199,0.8291545189504373,osm_way_28120293,9,4,11,314,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,morning_rush,0,0,0,0,1,0,0,1,0,0,0,0.18467457518435396,0.0,0.07567124921758973,0.06969637816365279,1.2000000000000002,9.666666666666666,0.0,6.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,7.31347575152025,0.0,0.0,0.0
osm_way_29878666,2023-11-10 09:00:00,0,0,0,0,0,0,0,0.0,0,0.3,12.970855093373137,77.71155311864368,12.971023055882355,77.71218516764708,12971,77712,HAL Old Airport,No Junction,No Junction,residential,6.0,34,osm_overpass_nearest_road,"ITPL Main Road, Sterling Brook Side Apartment, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",8th Cross Road,residential,"LINESTRING (77.7121709 12.9710331, 77.7121116 12.9710122, 77.7120574 12.9709931, 77.7111834 12.9707492, 77.7109291 12.9707014)",1.0,0.4136470588235294,1.3235294117647058,1,863.5222101860571,304.8663325100732,99.72804352454298,460.53747318704274,603.1997340901612,2318.5602914020437,42.54458364625892,87.10794822682229,146.39370257989765,863.7241212214482,5059.726415147459,5114.7204186800955,149.86427282393848,325.26984192121995,289.6517467161998,8879.13758330884,482.76806941922644,0.0,0.0,0.0,115.436750392235,5.100933451811202,10.945820060982891,28.0,0.008977236293683874,0.3271137026239067,osm_way_29878666,9,4,11,314,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,morning_rush,0,0,0,0,1,0,0,1,0,0,0,0.015389547932029495,0.05386341776210324,0.07567124921758973,0.06969637816365279,1.2000000000000002,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,0.6065306597126334,0.0,0.0,0.0
osm_way_36777669,2023-11-10 09:00:00,0,2,1,0,0,0,3,2.1,1,1.5,12.999276044360938,77.5722521364656,12.999308826923075,77.57148567087913,12999,77571,Malleshwaram,No Junction,No Junction,secondary,9.0,182,osm_overpass_nearest_road,"Sri Venkataranga Ayangar Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",8th Cross Road,tertiary,"LINESTRING (77.5713547 12.9992759, 77.5714186 12.9992749, 77.5718075 12.9992856, 77.5722287 12.9992808, 77.5723325 12.9992788, 77.5726505 12.9992715, 77.5731496 12.9992617)",1.0,0.8932417582417582,1.182967032967033,0,989.4561871590679,12.114189217592296,118.84995554118352,278.99930701926615,147.66376176734505,456.3181298781769,7.658004303028161,96.9637716101287,294.74377897329225,337.5781799764243,9130.856723221917,964.3381821886521,625.4197951226826,621.5728014379553,221.4703994551965,800.3034001755703,390.83802817889625,0.0,0.0,0.0,169.27881003485277,17.867202368773953,30.2721859664284,162.0,0.05193972427059955,0.8623906705539358,osm_way_36777669,9,4,11,314,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,morning_rush,0,0,0,0,1,0,0,1,0,0,0,0.21545367104841293,0.37704392433472267,0.07567124921758973,0.06969637816365279,1.2,1.0,1.2142857142857142,1.75,2.0,2.3333333333333335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,1.4437191899662798,2.8684210526315788,0.0,0.0
osm_way_36777744,2023-11-10 09:00:00,0,1,0,0,0,0,1,1.5,0,1.0,13.007233142063866,77.57192195399028,13.007207005586592,77.5712020480447,13007,77571,Malleshwaram,No Junction,No Junction,residential,6.0,179,osm_overpass_nearest_road,"Sri Venkataranga Ayangar Road, Ranganathapura, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",17th Cross Road,residential,"LINESTRING (77.5726722 13.0072696, 77.572452 13.0072572, 77.5720823 13.0072439, 77.5716816 13.0072142, 77.571592 13.0072215, 77.5712516 13.0072015, 77.571172 13.0071967)",1.0,1.0263687150837988,1.3223463687150838,0,1517.2091933385962,232.3757718093832,165.7367313565488,257.29108311907504,95.96969429829906,465.60262293754016,100.77968544779732,104.91253085124184,68.44848131969641,387.63639994306885,8307.202572882534,1172.4270019114435,858.1705736688358,764.3268912693368,186.1553599091365,327.3229274871678,302.7469105286396,0.0,0.0,0.0,422.0383899934583,4.095841934414859,63.95496693940637,161.0,0.05161910868868227,0.8615160349854227,osm_way_36777744,9,4,11,314,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,1,0,morning_rush,0,0,0,0,1,0,0,1,0,0,0,0.2077588970823982,0.48477075985892915,0.07567124921758973,0.06969637816365279,1.2000000000000002,1.8181818181818181,2.625,2.25,1.6875,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0,,,2.5705094110683366,8.492063492063492,0.0,0.0
