segment_id,target_hour,count_two_wheeler,count_car,count_auto,count_light_commercial,count_heavy,count_other,count_total,severity_weighted_count,is_hotspot,sample_weight,lat_center,lon_center,lat_mean,lon_mean,lat_bin,lon_bin,police_station,junction_name,junction_bucket,road_class,road_width_m,event_count,map_matching_mode,representative_location,road_name,osm_highway,geometry_wkt,station_approval_rate,segment_severity_mean,segment_dominant_vehicle_footprint,dist_to_metro_m,dist_to_commercial_m,dist_to_bus_stop_m,dist_to_school_m,dist_to_hospital_m,dist_to_market_m,dist_to_restaurant_m,dist_to_worship_m,poi_count_200m,poi_count_500m,poi_gravity_score,dist_to_legal_parking_m,legal_parking_capacity,overflow_risk_index,segment_total_events,segment_event_rate,segment_rank_pct,hour,day_of_week,month,day_of_year,is_weekend,is_peak,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,day_of_year_norm,is_weekday_peak,is_weekend_peak,hour_bucket,is_holiday,is_festival,is_first_week_of_month,is_month_end,is_school_dropoff,is_school_pickup,is_lunch_market,is_office_commute_am,is_office_commute_pm,is_shopping_evening,is_nightlife_peak,is_late_night_enforcement,segment_hour_mean,segment_dow_hour_mean,city_hour_mean,city_dow_hour_mean,rolling_7d_mean,rolling_28d_mean,road_vulnerability,lag_1h_total,lag_24h_total,lag_168h_total,lag_2h_total,lag_3h_total,lag_1h_two_wheeler,lag_1h_car,lag_1h_auto,lag_1h_light_commercial,lag_1h_heavy,lag_1h_other,rainfall_mm,is_raining,rain_shelter_bottleneck,is_underpass_or_bridge,station_enforcement_volume,station_event_rate,distance_to_active_event_m,event_impact_score,active_event_count
osm_way_1030577350,2023-11-10 12:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.876393554965267,77.5959824002744,12.876321852972968,77.59636716108108,12876,77595,Hulimavu,No Junction,No Junction,secondary,9.0,185,osm_overpass_nearest_road,"Shri Ramalingeshwara Cave Temple Road, Royal Meenakshi Mall, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",Cave Temple Road,secondary,"LINESTRING (77.5969302 12.8762963, 77.5966528 12.8763245, 77.5961943 12.8763711, 77.5960625 12.8763848, 77.5952739 12.8764668, 77.5952308 12.8764711, 77.5951777 12.8764772, 77.5950349 12.8764936)",1.0,0.5264864864864865,0.8772972972972973,3552.81247387104,58.11610470997966,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,154.5685194803521,11.098325880845543,33.854538013966376,182.0,0.05835203590894517,0.8682472989195679,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.06925296569413272,0.0,0.051275468648458535,0.04393527134036308,0.05835203590894517,0.05835203590894517,1.2,1.6,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1076405804,2023-11-10 12:00:00,0,4,5,0,0,0,9,14.399999999999999,1,1.0,12.982383676200774,77.56323962249921,12.982329337037038,77.56320492592593,12982,77563,Magadi Road,BTP010 - Rajajinagar Entrance,Named Junction,secondary,9.0,27,osm_overpass_nearest_road,"Old Mysore Road, Block 4N, Ramachandrapuram, Bengaluru, Karnataka. Pin-560021 (India)",Vatal Nagaraj Road,secondary,"LINESTRING (77.563644 12.9822902, 77.5635986 12.9823117, 77.5635418 12.9823295, 77.5634919 12.9823422, 77.5629222 12.9824399, 77.5628534 12.9824528, 77.5628294 12.9824565)",1.0,1.2440740740740739,1.2666666666666666,756.6980277216702,125.54881810723745,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,384.9748593780281,8.0,9.15882851303632,25.0,0.008015389547932029,0.2653061224489796,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.07694773966014748,0.48477075985892915,0.051275468648458535,0.04393527134036308,0.008015389547932029,0.008015389547932029,1.2,2.5,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1094450026,2023-11-10 12:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.964141640482238,77.57563819092917,12.96430845,77.5755673962963,12964,77575,V.V.Puram (C.Pet),BTP082 - KR Market Junction,Named Junction,residential,6.0,54,osm_overpass_nearest_road,"Dental College Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",,service,"LINESTRING (77.5751568 12.9645118, 77.5756348 12.9642908, 77.5759154 12.9641531, 77.5756367 12.9636043)",1.0,1.1364814814814812,1.4833333333333332,326.86108347135223,150.04629157419845,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,154.29148708162407,318.6852553197497,2.2252989411577717,49.0,0.015710163513946777,0.5723289315726291,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.051275468648458535,0.04393527134036308,0.015710163513946777,0.015710163513946777,1.2000000000000002,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1095874934,2023-11-10 12:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.973011311234762,77.57924660458889,12.973022996363637,77.57915183454547,12973,77579,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,residential,6.0,55,osm_overpass_nearest_road,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",,service,"LINESTRING (77.5794266 12.9729377, 77.5790943 12.9730736, 77.5790666 12.9730849)",1.0,0.7438181818181817,0.8836363636363632,565.1307638617263,55.73952893502051,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,130.904066408782,350.0,2.086903366045212,43.0,0.013786470022443091,0.5126050420168067,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.051275468648458535,0.04393527134036308,0.013786470022443091,0.013786470022443091,1.2000000000000002,2.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1096683531,2023-11-10 12:00:00,2,0,0,0,0,0,2,1.44,0,0.75,12.9737174,77.55139489999999,12.973598789201878,77.55131857464788,12973,77551,Magadi Road,"BTP070 - Cholurpalya Junction, Magadi Road",Named Junction,residential,6.0,639,osm_overpass_nearest_road,"1st Cross Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",,service,"LINESTRING (77.5516571 12.9740182, 77.5511327 12.9734166)",1.0,0.7209702660406886,0.8097026604068858,479.02760686570906,29.548638926465646,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,461.8783678852594,232.2281104108032,36.78395988924359,599.0,0.19204873356845142,0.9693877551020408,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.607887143315165,0.10772683552420648,0.051275468648458535,0.04393527134036308,0.19204873356845142,0.19204873356845142,1.2000000000000002,7.2,5.266666666666667,2.0,3.6666666666666665,6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1096939396,2023-11-10 12:00:00,0,0,2,0,0,0,2,2.88,0,1.0,12.982205017143318,77.56320527723399,12.982191896681362,77.56341064321869,12982,77563,Magadi Road,BTP010 - Rajajinagar Entrance,Named Junction,residential,6.0,27,osm_overpass_nearest_road,"Old Mysore Road, Block 4N, Ramachandrapuram, Bengaluru, Karnataka. Pin-560021 (India)",,service,"LINESTRING (77.5634919 12.9823422, 77.563462 12.9822507, 77.5634331 12.9821575, 77.5632686 12.9821673, 77.5628811 12.9822271, 77.5628175 12.9822262)",1.0,1.1522222222222223,1.3481481481481483,739.079777290795,105.51966185122006,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,365.6595772757402,8.0,8.968177203639382,26.0,0.00833600512984931,0.28721488595438177,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.023084321898044245,0.16159025328630972,0.051275468648458535,0.04393527134036308,0.00833600512984931,0.00833600512984931,1.2000000000000002,2.0,1.5,1.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1101271050,2023-11-10 12:00:00,0,0,1,0,0,0,1,1.2,0,1.0,12.9842033,77.60316535000001,12.98425215238095,77.60319005714285,12984,77603,Shivajinagar,BTP211 - Central Street Junction,Named Junction,secondary,9.0,21,osm_overpass_nearest_road,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Shivaji Road,tertiary,"LINESTRING (77.6031134 12.9842197, 77.6032173 12.9841869)",1.0,0.9728571428571429,1.1285714285714283,705.193328129622,175.9500789590511,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,88.16944752579712,303.0007223649215,0.8035834762130767,14.0,0.004488618146841937,0.025510204081632654,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.007694773966014748,0.05386341776210324,0.051275468648458535,0.04393527134036308,0.004488618146841937,0.004488618146841937,1.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1108447555,2023-11-10 12:00:00,0,0,1,0,0,0,1,1.2,0,1.0,12.984050191413237,77.60374796087633,12.984020092666666,77.60374234266666,12984,77603,Shivajinagar,BTP211 - Central Street Junction,Named Junction,secondary,9.0,150,osm_overpass_nearest_road,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Street,tertiary,"LINESTRING (77.6038164 12.9840891, 77.6037415 12.9840538, 77.6036871 12.9840004)",1.0,1.1548666666666667,1.188,752.4370540916528,183.13363707742948,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,35.17478919912496,57.35458524970211,11.35469434542694,139.0,0.04456556588650208,0.8298319327731093,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.03847386983007374,0.10772683552420648,0.051275468648458535,0.04393527134036308,0.04456556588650208,0.04456556588650208,1.2,1.4444444444444444,1.0,1.0,2.6666666666666665,1.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1125542419,2023-11-10 12:00:00,2,0,0,0,0,0,2,1.92,0,1.0,12.973640346407112,77.60751384033482,12.973924661149333,77.60758956911477,12974,77607,Ashok Nagar,No Junction,No Junction,secondary,9.0,228,osm_overpass_nearest_road,"Brigade Road, Cauvery Junction, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Brigade Road,secondary,"LINESTRING (77.6079254 12.9749558, 77.6077326 12.9743274, 77.6077228 12.9742935, 77.6077113 12.9742552, 77.6075185 12.9735977, 77.60733 12.9730694, 77.6072761 12.972921, 77.6071457 12.9725335, 77.6070825 12.9723313)",1.0,0.7492543859649125,0.8842105263157896,223.06840673782708,56.375133141663476,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,45.08743857006932,25.84777549485451,24.266757147841112,212.0,0.06797050336646361,0.8883553421368547,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.20006412311638344,0.10772683552420648,0.051275468648458535,0.04393527134036308,0.06797050336646361,0.06797050336646361,1.2,3.625,2.888888888888889,2.0,3.8,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1151689080,2023-11-10 12:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.963549684039457,77.64125199812281,12.963518690476192,77.64146992380954,12963,77641,Jeevanbheemanagar,"BTP148 - 17th Main, Doopanahalli Bus Stop",Named Junction,secondary,9.0,21,osm_overpass_nearest_road,"Domlur Inner Ring Road, Stage 2, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",Indiranagar Double Road,tertiary,"LINESTRING (77.6409372 12.9636881, 77.6414303 12.9634663, 77.6414906 12.9634406, 77.6414995 12.9634426, 77.6415729 12.9634517)",1.0,1.43,1.2857142857142858,1660.4280730070843,96.46424207964128,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,340.8229920611953,174.60326261986685,1.5079411264375953,21.0,0.006732927220262905,0.14855942376950781,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.007694773966014748,0.0,0.051275468648458535,0.04393527134036308,0.006732927220262905,0.006732927220262905,1.2,1.3333333333333333,1.0,0.0,1.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1158621923,2023-11-10 12:00:00,0,0,1,0,0,0,1,1.2,0,1.0,12.982864874124026,77.61079119375364,12.98168775246885,77.6103288589294,12982,77610,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,secondary,9.0,2167,osm_overpass_nearest_road,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Kamaraj Road,tertiary,"LINESTRING (77.6100994 12.981036, 77.6101421 12.9811601, 77.610227 12.9814067, 77.6102618 12.9815071, 77.6102719 12.9815371, 77.6102848 12.9815765, 77.6105128 12.9822064, 77.6105482 12.982335, 77.6105896 12.9826403, 77.6106274 12.9828988, 77.6106499 12.9830532, 77.6106643 12.9830954, 77.6107615 12.9832888, 77.6109992 12.9836568, 77.6112553 12.9838788, 77.6114976 12.9840777, 77.6117128 12.9842886, 77.6117556 12.9843505, 77.6117965 12.9844973)",1.0,0.9591462851868943,1.1998154130133825,921.1639018650201,40.10780845808861,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,218.93793475176082,7.02042610521728,99.87514286800041,1779.0,0.5703751202308432,0.996998799519808,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,1.131131773004168,0.8079512664315486,0.051275468648458535,0.04393527134036308,0.5703751202308432,0.5703751202308432,1.2,3.176470588235294,2.672727272727273,2.142857142857143,3.8850574712643677,3.581081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1166292264,2023-11-10 12:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.977199315534417,77.57790773073681,12.977167423076924,77.57788286346155,12977,77577,Upparpet,BTP040 - Elite Junction,Named Junction,residential,6.0,52,osm_overpass_nearest_road,"4th Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",,residential,"LINESTRING (77.5778206 12.9774635, 77.5779769 12.9769973, 77.5779741 12.9769322)",1.0,1.165,1.3365384615384615,570.6603362642097,83.46419077539792,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,89.79936977383073,8.0,11.59969292275953,44.0,0.014107085604360373,0.5210084033613446,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.015389547932029495,0.0,0.051275468648458535,0.04393527134036308,0.014107085604360373,0.014107085604360373,1.2000000000000002,0.0,2.0,0.0,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_116937014,2023-11-10 12:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.971191804445338,77.64905309531694,12.971013042296399,77.64780992794377,12971,77649,Jeevanbheemanagar,No Junction,No Junction,residential,6.0,78,osm_overpass_nearest_road,"4th Main Road, The Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",4th Main Road,residential,"LINESTRING (77.6507824 12.9714922, 77.6505691 12.9714535, 77.6500106 12.9713538, 77.649709 12.9713, 77.6494468 12.9712532, 77.6493588 12.9712375, 77.6490442 12.9711814, 77.648745 12.971128, 77.6484126 12.9710687, 77.6479757 12.9709911, 77.6474013 12.9709693, 77.6473157 12.970966)",1.0,1.6612820512820519,1.3910256410256407,1377.5372050752756,120.26170437638457,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,617.7734168112033,82.30323578114417,10.35163780775713,73.0,0.023404937479961526,0.7001800720288115,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.06925296569413272,0.0,0.051275468648458535,0.04393527134036308,0.023404937479961526,0.023404937479961526,1.2000000000000002,1.3333333333333333,1.8,0.0,1.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1185633146,2023-11-10 12:00:00,0,1,0,0,0,0,1,1.7999999999999998,0,1.0,13.069873181616074,77.58720464990375,13.070108930000002,77.58724696799999,13070,77587,Kodigehalli,No Junction,No Junction,residential,6.0,50,osm_overpass_nearest_road,"Ayyappa Temple Road, Fortune Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",,service,"LINESTRING (77.5871102 13.0694179, 77.5872844 13.0702605, 77.5873067 13.0703264)",1.0,0.7297999999999999,0.9819999999999999,3026.56745687869,169.5110025792217,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,217.76099970242348,183.0841759615127,2.9708042355303,48.0,0.015389547932029497,0.563625450180072,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.11542160949022122,0.05386341776210324,0.051275468648458535,0.04393527134036308,0.015389547932029497,0.015389547932029497,1.2000000000000002,3.6666666666666665,3.0,1.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1193470344,2023-11-10 12:00:00,0,0,1,0,0,0,1,1.2,0,1.0,12.960936588708778,77.51198121494147,12.960928918181821,77.51194442077922,12960,77512,Jnanabharathi,No Junction,No Junction,secondary,9.0,77,osm_overpass_nearest_road,"Mallathahalli Road, Block 12, BDA Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",Mallathahalli Road,secondary,"LINESTRING (77.5123691 12.960804, 77.5118345 12.9609905, 77.5115899 12.9610582)",1.0,1.3285714285714285,1.4246753246753248,2346.9939394320427,353.1685350159419,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,650.7036173996466,104.84586294725764,9.370657049954556,71.0,0.022763706316126963,0.6911764705882353,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.12311638345623596,0.10772683552420648,0.051275468648458535,0.04393527134036308,0.022763706316126963,0.022763706316126963,1.2,1.375,1.1428571428571428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1215212817,2023-11-10 12:00:00,0,0,3,0,0,0,3,3.5999999999999996,1,1.0,13.04748741199088,77.52306012793741,13.046299181818181,77.52252565454545,13046,77522,Jalahalli,No Junction,No Junction,secondary,9.0,22,osm_overpass_nearest_road,"SM Road, Sri Ayyappa Nagar, Jalahalli West, Bengaluru, Karnataka. Pin-560015 (India)",Jalahalli Road,secondary,"LINESTRING (77.5221481 13.0458252, 77.5222024 13.0459098, 77.5222447 13.045979, 77.5228788 13.0470036, 77.5230722 13.0474217, 77.5237543 13.0489769, 77.5239078 13.0491806)",1.0,1.1545454545454548,1.2090909090909092,964.1093924469038,745.663612846554,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,610.6862898909646,30.802427681209814,4.882903750909162,15.0,0.0048092337287592175,0.03481392557022809,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.023084321898044245,0.16159025328630972,0.051275468648458535,0.04393527134036308,0.0048092337287592175,0.0048092337287592175,1.2,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1271968932,2023-11-10 12:00:00,1,2,0,0,0,0,3,4.1,1,1.0,13.008483391762631,77.54297781907826,13.008498761165047,77.54300469320388,13008,77542,Rajajinagar,No Junction,No Junction,secondary,9.0,103,osm_overpass_nearest_road,"8th Main Road, Sri Vasavi Garden, Mahalakshmi Layout, Bengaluru, Karnataka. Pin-560086 (India)",12th Cross Road,secondary,"LINESTRING (77.5431248 13.0086561, 77.5430766 13.0085156, 77.5430234 13.0084444, 77.5429074 13.0084213, 77.5427514 13.0084311)",1.0,1.139902912621359,1.0485436893203883,634.4937917615705,609.1586347817055,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,747.7649666841489,467.0749189300714,6.538203553880906,103.0,0.03302340493747996,0.7809123649459784,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.05386341776210323,0.16159025328630972,0.051275468648458535,0.04393527134036308,0.03302340493747996,0.03302340493747996,1.2,2.0,1.75,3.0,2.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1297586919,2023-11-10 12:00:00,0,1,0,0,0,0,1,1.5,0,1.0,13.010893098730566,77.55449166606876,13.011333302110389,77.55450519707793,13011,77554,Malleshwaram,No Junction,No Junction,secondary,9.0,616,osm_overpass_nearest_road,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Dr. Rajkumar Road,secondary,"LINESTRING (77.5544938 13.0120289, 77.5544982 13.0117078, 77.5544985 13.0116833, 77.5544848 13.0102188, 77.554489 13.0099984, 77.5544899 13.0099338, 77.5544896 13.0097573)",1.0,0.8375649350649351,1.1102272727272726,419.97555634387805,79.4721500167729,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,233.4817681346712,11.847078361104899,77.52147707846308,446.0,0.1429945495351074,0.9525810324129652,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.2924014107085604,0.16159025328630972,0.051275468648458535,0.04393527134036308,0.1429945495351074,0.1429945495351074,1.2,2.3157894736842106,1.9,1.5,2.3548387096774195,3.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1312801861,2023-11-10 12:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.968440613323303,77.57023330604797,12.968408515000002,77.57023946000001,12968,77570,Chamarajpet,BTP085 - Briyand Circle,Named Junction,secondary,9.0,20,osm_overpass_nearest_road,"Bhashyam Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",Cottonpete Main Road,secondary,"LINESTRING (77.5702267 12.9689181, 77.5702347 12.9685506, 77.5702335 12.9683529, 77.570239 12.96823, 77.5702309 12.9679632)",1.0,1.036,1.1099999999999999,499.4566838064121,480.1156274231343,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,162.8004785766361,117.87468502163436,1.378711078285677,16.0,0.005129849310676499,0.04561824729891957,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.051275468648458535,0.04393527134036308,0.005129849310676499,0.005129849310676499,1.2,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osm_way_1315881698,2023-11-10 12:00:00,0,0,0,0,0,0,0,0.0,0,1.0,12.968047891951066,77.5887066116666,12.968056038934424,77.58866401352459,12968,77588,Cubbon Park,BTP076 - Hudson Circle,Named Junction,secondary,9.0,244,osm_overpass_nearest_road,"Kasturba Road, Hudson Circle, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,unclassified,"LINESTRING (77.588626 12.9678573, 77.5886399 12.9679401, 77.588664 12.9679877, 77.5888135 12.9682282)",1.0,0.7235245901639346,0.9172131147540984,866.2820242328497,80.867567760226,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,156.497617955932,8.0,47.47923036545014,196.0,0.0628406540557871,0.8769507803121248,12,4,11,314,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.8602739726027397,0,0,midday,0,0,0,0,0,0,1,0,0,0,0,0,0.015389547932029495,0.0,0.051275468648458535,0.04393527134036308,0.0628406540557871,0.0628406540557871,1.2,2.5,2.0,0.0,4.333333333333333,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
