segment_id,lat_center,lon_center,lat_mean,lon_mean,lat_bin,lon_bin,police_station,junction_name,junction_bucket,road_class,road_width_m,event_count,map_matching_mode,representative_location,road_name,osm_highway,geometry_wkt,station_approval_rate,segment_severity_mean,segment_dominant_vehicle_footprint,dist_to_metro_m,dist_to_commercial_m,dist_to_bus_stop_m,dist_to_school_m,dist_to_hospital_m,dist_to_market_m,dist_to_restaurant_m,dist_to_worship_m,poi_count_200m,poi_count_500m,poi_gravity_score,dist_to_legal_parking_m,legal_parking_capacity,overflow_risk_index,segment_total_events,segment_event_rate,segment_rank_pct
grid_12934_77536,12.9345,77.5365,12.934942942073171,77.5364711890244,12934,77536,Banashankari,No Junction,No Junction,primary,12.0,164,grid_fallback,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",,,,1.0,0.04682926829268293,0.8121951219512195,1468.8597358461113,279.0354719891951,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,157.52070191320865,11.49544723578611,29.907254677135132,164.0,0.05258095543443411,0.8464328899637243
grid_12982_77608,12.9825,77.6085,12.982358482822086,77.60845036380367,12982,77608,Shivajinagar,BTP051 - Safina Plaza Junction,Named Junction,secondary,9.0,163,grid_fallback,"Commercial Street, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,,,1.0,0.6280981595092024,0.81840490797546,793.9482029125272,20.93196365909817,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,196.75999867185314,2.1679460300406066,57.760491984517,150.0,0.04809233728759218,0.8298065296251511
grid_12974_77577,12.9745,77.5775,12.974495447239264,77.57763574723927,12974,77577,Upparpet,BTP044 - Sagar Theatre Junction,Named Junction,secondary,9.0,163,grid_fallback,"Kempegowda Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",,,,1.0,0.9971165644171781,1.2374233128834355,519.5007846121916,31.235083040399996,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,81.49721632499244,76.05906899710426,11.434715335929969,136.0,0.043603719140750244,0.8110640870616687
grid_12998_77569,12.9985,77.5695,12.998649791925466,77.56946650931677,12998,77569,Malleshwaram,No Junction,No Junction,secondary,9.0,161,grid_fallback,"Siddavanahalli Krishna Sharma Road, Parisara Organic Junction, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",,,,1.0,0.9808695652173912,1.2826086956521738,695.1101946551975,33.35122815195553,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,243.36330748796829,7.574501669738845,38.48361216116627,133.0,0.0426418723949984,0.8047158403869408
grid_12958_77715,12.9585,77.7155,12.958573059006214,77.71576601304348,12958,77715,HAL Old Airport,No Junction,No Junction,primary,12.0,161,grid_fallback,"ITPL Main Road, Embassy Paragon, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",,,,1.0,0.6871428571428572,1.3950310559006212,2113.80642327652,107.28606679189365,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,128.06160653588975,8.0,32.93036288312937,131.0,0.042000641231163836,0.8019951632406288
grid_12969_77606,12.9695,77.6065,12.969809080145621,77.60664710500554,12969,77606,Ashok Nagar,No Junction,No Junction,secondary,9.0,161,grid_fallback,"Markham Road, St Patricks Complex, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",,,,1.0,0.14521739130434785,0.8459627329192546,667.8386091836577,20.593831281667764,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,106.40439087822028,90.26860993867798,10.846617285949012,161.0,0.05161910868868227,0.842503022974607
grid_13010_77550,13.0105,77.5505,13.01075808164557,77.55027585379747,13010,77550,Malleshwaram,BTP023 - Mahalaxmi Layout Entrance,Named Junction,secondary,9.0,158,grid_fallback,"Da Ra Bendre Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,,,1.0,1.010506329113924,1.4658227848101266,327.83963040657653,36.6791794076615,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,125.91946374583733,467.0749189300714,4.9841897763370895,126.0,0.04039756332157743,0.7947400241837969
grid_13011_77550,13.0115,77.5505,13.01120283164557,77.55065044873417,13011,77550,Malleshwaram,BTP023 - Mahalaxmi Layout Entrance,Named Junction,secondary,9.0,158,grid_fallback,"Da Ra Bendre Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,,,1.0,1.1393670886075948,1.4474683544303797,424.0633185810688,3.9824263919400384,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,135.61682952499092,467.0749189300714,5.059422803279445,135.0,0.04328310355883296,0.8083434099153567
grid_13018_77531,13.0185,77.53150000000001,13.018441402547772,77.53175846178345,13018,77531,Rajajinagar,No Junction,No Junction,secondary,9.0,157,grid_fallback,"Dr Rajkumar Puniya Bhoomi Road, Block 2, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",,,,1.0,1.3047133757961782,1.4261146496815287,1487.8804058456358,395.8285286338071,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,1327.089033357416,224.8116344602821,19.245408900170837,114.0,0.03655017633857006,0.7681378476420798
grid_12964_77540,12.964500000000001,77.54050000000001,12.964364605769232,77.5404914474359,12964,77540,Vijayanagara,No Junction,No Junction,secondary,9.0,156,grid_fallback,"Sri Sankasta Hara Ganapati Temple Road, Hampi Nagar, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",,,,1.0,0.5435897435897434,0.9596153846153845,787.6982172265231,524.1439098608647,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,890.6383870549581,8.0,57.554982323455285,155.0,0.049695415197178586,0.8346432889963724
grid_13049_77593,13.0495,77.5935,13.049376125641025,77.59334585705128,13049,77593,Hebbala,No Junction,No Junction,primary,12.0,156,grid_fallback,"Kempapura Main Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",,,,1.0,0.3041666666666667,0.8660256410256408,1100.7047857206708,48.16144883133525,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,149.5028610498665,25.10977911897327,20.221666857209396,146.0,0.04680987495992305,0.8249697702539298
grid_12995_77614,12.9955,77.6145,12.995435064743589,77.61408925192308,12995,77614,Pulikeshinagar(F.Town),No Junction,No Junction,secondary,9.0,156,grid_fallback,"Coles Road, Silver Enclave, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",,,,1.0,0.8321153846153846,0.8929487179487179,751.580076627267,46.500675470647366,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,84.32582756998366,8.0,30.238107615206555,147.0,0.047130490541840334,0.8264812575574365
grid_12999_77676,12.9995,77.6765,12.999670580186208,77.67639662498958,12999,77676,Mahadevapura,No Junction,No Junction,primary,12.0,155,grid_fallback,"B Narayanpura Main Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",,,,1.0,0.7256774193548388,1.038709677419355,134.62515594164827,215.99058054122588,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,133.93577682290933,146.6664179648001,8.66647494792041,146.0,0.04680987495992305,0.8249697702539298
grid_12967_77588,12.967500000000001,77.5885,12.967819063225807,77.58853727741936,12967,77588,Halasuru Gate,BTP076 - Hudson Circle,Named Junction,secondary,9.0,155,grid_fallback,"Kasturba Road, Hudson Circle, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,,,1.0,0.5373548387096774,1.1006451612903225,905.3574955135806,93.61757032051992,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,91.96765330791301,8.0,30.403300224275,132.0,0.04232125681308112,0.8035066505441354
grid_13010_77549,13.0105,77.5495,13.010306125324671,77.54976859805195,13010,77549,Malleshwaram,BTP023 - Mahalaxmi Layout Entrance,Named Junction,secondary,9.0,154,grid_fallback,"Da Ra Bendre Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,,,1.0,1.043961038961039,1.516883116883117,281.7091451223337,72.17664735443279,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,44.90194254588116,467.0749189300714,4.245477738776382,127.0,0.04071817890349471,0.7959492140266021
grid_12985_77554,12.9855,77.5545,12.985504356862744,77.55417759281048,12985,77554,Rajajinagar,BTP061 - Bhashyam Circle,Named Junction,primary,12.0,153,grid_fallback,"12th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,,,1.0,0.8621568627450981,1.1601307189542485,1096.2122010867506,56.18591724281819,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,697.7518754574414,31.376147540877287,30.61726453987378,110.0,0.03526771401090093,0.7584643288996372
grid_12966_77535,12.9665,77.5355,12.966361739199058,77.53538220138958,12966,77535,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",Named Junction,primary,12.0,152,grid_fallback,"17th Cross Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,,,1.0,0.5343421052631578,1.0263157894736843,534.7963978870932,48.188302205805975,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,636.0288137946694,8.0,49.4451308228019,143.0,0.04584802821417121,0.8201330108827086
grid_12959_77648,12.9595,77.6485,12.95965873626939,77.64881867753391,12959,77648,Jeevanbheemanagar,No Junction,No Junction,secondary,9.0,152,grid_fallback,"Old Airport Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",,,,1.0,1.3810526315789473,1.3092105263157894,2342.4453185557,42.85247585890315,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,89.26620825713267,99.00960481192905,9.568134889625401,145.0,0.04648925937800577,0.8234582829504232
grid_12985_77553,12.9855,77.5535,12.985290137748343,77.55317436556292,12985,77553,Rajajinagar,BTP061 - Bhashyam Circle,Named Junction,secondary,9.0,151,grid_fallback,"Vatal Nagaraj Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,,,1.0,0.49556291390728474,0.9509933774834437,1110.6532129947213,84.59406448672604,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,796.7533982234902,31.376147540877287,32.33305888445799,137.0,0.04392433472266752,0.8125755743651754
grid_12998_77542,12.9985,77.5425,12.998600679470199,77.54238533708609,12998,77542,Vijayanagara,"BTP206 - Shankara Mutt Circle, Vijayanagar",Named Junction,secondary,9.0,151,grid_fallback,"Padmabhushan Dr MC Modi Road, Maruthi Layout, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",,,,1.0,0.48761589403973504,1.3298013245033113,808.510006754876,56.18892055403981,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,263.9336641536629,19.186366076574142,25.49031522340657,141.0,0.045206797050336645,0.8165054413542926
grid_12924_77618,12.9245,77.6185,12.924663299253137,77.61842937066059,12924,77618,Madiwala,BTP137 - Madiwala Traffic PS Junction,Named Junction,primary,12.0,151,grid_fallback,"Domlur Inner Ring Road, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560068 (India)",,,,1.0,0.5764238410596026,1.4317880794701987,904.8154481701735,276.6154573578005,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,241.67065952856743,8.0,35.75041379243682,147.0,0.047130490541840334,0.8264812575574365
grid_12985_77552,12.9855,77.5525,12.985601672847684,77.55276438013246,12985,77552,Rajajinagar,BTP061 - Bhashyam Circle,Named Junction,secondary,9.0,151,grid_fallback,"Vatal Nagaraj Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,,,1.0,0.48072847682119196,0.93841059602649,1135.3357720949757,23.959117259324056,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,897.964577640438,31.376147540877287,34.364697777488416,135.0,0.04328310355883296,0.8083434099153567
grid_12985_77605,12.9855,77.6055,12.98543682328569,77.60547891466666,12985,77605,Shivajinagar,No Junction,No Junction,secondary,9.0,150,grid_fallback,"MPV Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",,,,1.0,0.5597333333333333,1.1306666666666667,996.4182444922445,89.97623953303358,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,242.21486577048648,57.35458524970211,15.146966194763213,131.0,0.042000641231163836,0.8019951632406288
grid_12966_77534,12.9665,77.53450000000001,12.966182156,77.53483816399999,12966,77534,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",Named Junction,primary,12.0,150,grid_fallback,"22nd Main Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,,,1.0,0.4557999999999999,0.8279999999999998,519.6483279256241,104.80391053293847,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,597.1052412094832,8.0,47.79919316293031,123.0,0.039435716575825584,0.7862756952841596
grid_13028_77573,13.028500000000001,77.5735,13.028120022818793,77.57338721879195,13028,77573,Kodigehalli,No Junction,No Junction,secondary,9.0,149,grid_fallback,"2nd Cross Road, Block 2, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",,,,1.0,0.718255033557047,1.3100671140939597,2005.945390413298,78.5304425579508,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,313.8096110695609,131.85831401104937,11.128955179515776,130.0,0.041680025649246555,0.7995767835550182
grid_12970_77646,12.9705,77.6465,12.970400447597827,77.6463887475665,12970,77646,Jeevanbheemanagar,No Junction,No Junction,primary,12.0,149,grid_fallback,"12th Main Road, The Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",,,,1.0,1.570939597315436,1.3590604026845639,1214.896420459651,41.3758088760751,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,387.16617287402374,82.30323578114417,15.023742658000227,143.0,0.04584802821417121,0.8201330108827086
grid_12938_77697,12.9385,77.6975,12.938561699840132,77.69740593831239,12938,77697,HAL Old Airport,No Junction,No Junction,primary,12.0,149,grid_fallback,"Panathur Main Road, Darshan Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,,,1.0,1.312214765100671,1.1442953020134228,3561.831622788757,178.70735309328805,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,170.80576022206773,30.307535857894255,18.359922664557292,143.0,0.04584802821417121,0.8201330108827086
grid_13186_77679,13.1865,77.6795,13.186184533108108,77.6798862689189,13186,77679,Chikkajala,No Junction,No Junction,secondary,9.0,148,grid_fallback,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",,,,1.0,0.6902027027027027,1.5087837837837839,12425.342158746937,525.9769904982778,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,9036.256481411494,98.7157484567009,28.313161724055036,126.0,0.04039756332157743,0.7947400241837969
grid_12994_77615,12.9945,77.6155,12.994520089115648,77.61556980952382,12994,77615,Pulikeshinagar(F.Town),No Junction,No Junction,secondary,9.0,147,grid_fallback,"Coles Road, Ranka D Paradise, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",,,,1.0,0.946938775510204,1.0741496598639455,797.9126635470947,21.076570564328012,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,160.65565761554058,8.0,31.86177111722689,135.0,0.04328310355883296,0.8083434099153567
grid_12934_77616,12.9345,77.6165,12.934428668027213,77.61641430204082,12934,77616,Adugodi,BTP140 - Madiwala Check Post,Named Junction,secondary,9.0,147,grid_fallback,"1st Cross Road, KHB Colony, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",,,,1.0,0.826530612244898,0.9782312925170065,2032.061461732894,20.363841491551547,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,206.38605727841815,696.5746904551544,4.300630924221904,144.0,0.04616864379608849,0.8219467956469165
grid_12970_77712,12.9705,77.7125,12.970607690155274,77.71238806170663,12970,77712,HAL Old Airport,No Junction,No Junction,primary,12.0,146,grid_fallback,"ITPL Main Road, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",,,,1.0,0.3411643835616438,1.3945205479452056,852.6589487795914,377.6890861248695,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,174.4877532067612,5.100933451811202,38.56295754666319,124.0,0.039756332157742866,0.7889963724304716
grid_12888_77562,12.8885,77.5625,12.888340641232876,77.56247482321918,12888,77562,Thalagattapura,No Junction,No Junction,primary,12.0,146,grid_fallback,"Konanakunte Main Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",,,,1.0,0.7808219178082192,0.8821917808219178,54.774095153795955,58.33395608136087,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,247.97071154724514,10.898360145682238,30.898459798995592,89.0,0.028534786790638023,0.7064691656590084
grid_12967_77536,12.967500000000001,77.5365,12.967616807534245,77.5361244780822,12967,77536,Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",Named Junction,secondary,9.0,146,grid_fallback,"Chord Road, Ganga Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,,,1.0,1.0824657534246576,1.2136986301369863,394.93039485422435,23.15862208010952,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,784.3960292145531,8.0,52.32455895124151,142.0,0.045527412632253926,0.8180169286577993
grid_12993_77571,12.993500000000001,77.5715,12.993608330136984,77.57147105479453,12993,77571,Malleshwaram,No Junction,No Junction,secondary,9.0,146,grid_fallback,"Sri Venkataranga Ayangar Road, Mill Corner Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",,,,1.0,1.0367123287671234,1.2280821917808218,346.43745836318254,43.03857212888559,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,280.2911541945656,8.0,36.23844635744202,130.0,0.041680025649246555,0.7995767835550182
grid_12993_77662,12.993500000000001,77.66250000000001,12.993591117931034,77.66247547172415,12993,77662,Banaswadi,No Junction,No Junction,secondary,9.0,145,grid_fallback,"Old Madras Road, Gopalan Signature Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",,,,1.0,0.908,1.0089655172413794,728.2323783615929,135.6012697912853,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,41.822256916931394,9.092654288341771,25.256125415833107,127.0,0.04071817890349471,0.7959492140266021
grid_12965_77537,12.9655,77.53750000000001,12.965377684137932,77.53743008000001,12965,77537,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",Named Junction,primary,12.0,145,grid_fallback,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",,,,1.0,0.5876551724137932,1.3737931034482758,583.6103462205316,224.07266731609104,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,675.6971905470535,8.0,49.003811303366426,134.0,0.04296248797691568,0.805925030229746
grid_12979_77695,12.9795,77.6955,12.97931481586207,77.69522588206897,12979,77695,Mahadevapura,No Junction,No Junction,primary,12.0,145,grid_fallback,"Outer Ring Road, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",,,,1.0,0.7635172413793104,1.3503448275862069,1450.122042331774,128.53120779516055,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,231.1148416112486,56.152072048533114,14.620635510247393,128.0,0.04103879448541199,0.7971584038694075
grid_12999_77611,12.9995,77.6115,12.999900788194445,77.61106441180556,12999,77611,Pulikeshinagar(F.Town),No Junction,No Junction,secondary,9.0,144,grid_fallback,"Robertson Road, Sri Ramakrishnappa Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",,,,1.0,0.8813194444444444,0.9020833333333331,765.0708270676706,310.1369610761508,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,561.3865044215681,8.0,45.324329680002464,141.0,0.045206797050336645,0.8165054413542926
grid_12841_77646,12.8415,77.6465,12.841811806944444,77.6464125375,12841,77646,Electronic City,No Junction,No Junction,secondary,9.0,144,grid_fallback,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",,,,1.0,0.7905555555555556,1.051388888888889,2485.534614745814,210.27097852619843,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,2632.8685963650933,59.38715445850879,34.134448364005095,112.0,0.035908945174735495,0.7642079806529625
grid_12960_77511,12.9605,77.5115,12.960875164583333,77.51158371944445,12960,77511,Jnanabharathi,No Junction,No Junction,secondary,9.0,144,grid_fallback,"2nd Cross Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",,,,1.0,1.4559027777777778,1.401388888888889,2369.8604505209123,391.4619456905601,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,624.018864391741,104.84586294725764,16.18975805492573,135.0,0.04328310355883296,0.8083434099153567
grid_12983_77577,12.983500000000001,77.5775,12.983766825874126,77.57759520839161,12983,77577,High ground,BTP058 - Subbanna Junction,Named Junction,secondary,9.0,143,grid_fallback,"Dr MH Ambarish Road, Padmashree RMP Aaradhya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,,,1.0,1.33013986013986,1.4153846153846157,997.9743298031099,90.00591840247654,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,536.1733538655513,40.116134279801024,23.00134124656863,118.0,0.03783263866623918,0.7759975816203144
grid_12998_77549,12.9985,77.5495,12.998818015384614,77.54976764125874,12998,77549,Rajajinagar,BTP027 - Modi Bridge Junction,Named Junction,primary,12.0,143,grid_fallback,"WOC Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,,,1.0,0.49608391608391594,1.0671328671328668,224.76123267764305,41.873217929609865,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,143.95615573010704,95.6895996959357,9.9836183334576,135.0,0.04328310355883296,0.8083434099153567
grid_13006_77548,13.0065,77.5485,13.006572151048951,77.54855707202798,13006,77548,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,Named Junction,secondary,9.0,143,grid_fallback,"WOC Road, Bovipalya, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",,,,1.0,0.5287412587412587,1.032167832167832,174.49687617002485,17.127235364900255,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,458.16749457538253,67.88745972203468,16.956177045711897,104.0,0.03334402051939724,0.7421402660217654
grid_12906_77631,12.9065,77.6315,12.906612939160839,77.63147403216783,12906,77631,HSR Layout,No Junction,No Junction,primary,12.0,143,grid_fallback,"Hosapalya Main Road, S Nazir Sab Layout, HSR Layout, Bengaluru, Karnataka. Pin-560068 (India)",,,,1.0,0.7130069930069929,1.0720279720279722,534.4902571386014,549.6357700685882,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,386.0471320044024,28.413867079587423,23.32386118994718,138.0,0.0442449503045848,0.8143893591293833
grid_12980_77613,12.980500000000001,77.6135,12.980175812676057,77.61373043098591,12980,77613,Shivajinagar,No Junction,No Junction,secondary,9.0,142,grid_fallback,"Dickenson Cross Road, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",,,,1.0,1.3788028169014082,1.454225352112676,911.7736576946894,94.43252419502545,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,112.64374012508108,12.268329578047753,24.232816410503933,138.0,0.0442449503045848,0.8143893591293833
grid_12920_77665,12.9205,77.66550000000001,12.920721306332116,77.66538575637941,12920,77665,Bellandur,No Junction,No Junction,primary,12.0,141,grid_fallback,"Outer Ring Road, Iblur Junction, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",,,,1.0,0.8129787234042554,1.031205673758865,4192.592261509039,139.2279429910271,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,135.90219753230562,51.68705441194984,13.007053481293173,120.0,0.03847386983007374,0.7805320435308344
grid_13188_77680,13.1885,77.6805,13.188512171631206,77.68043120070921,13188,77680,Devanahalli Airport,No Junction,No Junction,secondary,9.0,141,grid_fallback,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",,,,1.0,0.46702127659574466,1.4978723404255319,12558.305382568064,763.4401776201014,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,9281.413090809729,98.7157484567009,27.17562755740781,120.0,0.03847386983007374,0.7805320435308344
grid_12963_77641,12.9635,77.64150000000001,12.963565274059702,77.64154275417901,12963,77641,Jeevanbheemanagar,"BTP148 - 17th Main, Doopanahalli Bus Stop",Named Junction,primary,12.0,140,grid_fallback,"Domlur Inner Ring Road, Stage 2, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",,,,1.0,1.2452142857142856,1.1542857142857141,1670.6056930920254,106.10131331270513,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,360.5598712254553,174.60326261986685,9.685383166788576,137.0,0.04392433472266752,0.8125755743651754
grid_12998_77548,12.9985,77.5485,12.99871360357143,77.54870596428573,12998,77548,Rajajinagar,BTP027 - Modi Bridge Junction,Named Junction,primary,12.0,140,grid_fallback,"3rd Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,,,1.0,0.2427857142857143,0.8249999999999998,256.8933671329816,34.02670104641876,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,246.12753396164385,95.6895996959357,11.246712091070176,86.0,0.027572940044886182,0.6989117291414753
grid_12991_77571,12.9915,77.5715,12.991400490647482,77.57158188848922,12991,77571,Sheshadripuram,No Junction,No Junction,secondary,9.0,139,grid_fallback,"Sri Venkataranga Iyengar Road, Mantri Square, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",,,,1.0,0.9548920863309351,1.171223021582734,142.04842778096588,100.532332355151,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,59.95989459814098,8.0,26.469041126485727,98.0,0.03142032702789355,0.7309552599758162
grid_12954_77585,12.9545,77.5855,12.95468820647482,77.5854951143885,12954,77585,Wilson Garden,BTP120 - Lalbagh Main Gate Junction,Named Junction,primary,12.0,139,grid_fallback,"Lalbagh Main Road, Javaraiah Circle, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",,,,1.0,0.40532374100719415,1.4431654676258991,1064.6561328584094,175.96758721355914,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,37.74335251088229,8.0,25.566566153427527,107.0,0.03430586726514909,0.7475816203143894
